0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
1.0292827346366542,1.0011185666732394,0.9340793973643644,0.826189535612661,1.003631440358959,0.9474438488180916,0.8859126708897307,0.7608132451089089,0.6208099343985114,0.7324732587558741,0.8592307296486308,-0.48102700976976953,-0.6163532109837595,-0.8429646564563655,-0.916230315999848,-0.5672131864900571,-0.6842264516063086,-0.7654556397512837,-0.8710447824465368,-0.9574020981044719,-0.9345869392967143,-0.8865167880749971,-0.5482557248668811,-0.3847653556894853,-0.0911147409079976,0.09004078038718268,-0.43641825386890093,-0.2632173972117885,-0.12045703113844677,0.11023153733762767,0.3365921637059609,0.20211368054083964,0.027286058426366718
1.0271042353345237,1.0054543312803952,0.9497895156528452,0.8475043112349155,1.0057904794414763,0.9559446811350698,0.8993174260994851,0.7816214347444423,0.6485250757913256,0.7566959355508569,0.878526511900975,-0.44636736485692846,-0.5857657021175066,-0.8200716261894897,-0.8995694915429227,-0.5354911767740416,-0.6574090859194646,-0.7430126832061643,-0.8562654546813944,-0.9505362354871907,-0.9223972901027081,-0.867807826755574,-0.5807368704775945,-0.4196886291628846,-0.12971788946335486,0.05206518030801127,-0.4702993026674349,-0.2985355952155992,-0.15630474289332041,0.0746440199369514,0.3020111596958656,0.16570135455185434,-0.01071868514540005
1.023437549603828,1.0083453216664107,0.9641243807031733,0.867603412554468,1.0064737194769406,0.9630611499817595,0.911444639796065,0.8013195711020029,0.6753185906234329,0.7798250033189597,0.8965324723073729,-0.4110577816947093,-0.5543308157076111,-0.7959883161778091,-0.8816120200329769,-0.5029825243228196,-0.6296330584984299,-0.7195141235453777,-0.8402704666911379,-0.9423195612001857,-0.908867057301451,-0.8478249817680619,-0.6123797679091121,-0.45401450595880083,-0.16813606452536173,0.0140086074785094,-0.5034911951541166,-0.3334280914833324,-0.19193051625068683,0.038950895589134074,0.26700097057675376,0.12904205398249144,-0.04870749053930951
1.0183127986129583,1.0098075866786826,0.9770887039829459,0.8864715244802671,1.0057207277699511,0.9688159256285162,0.9222765448195577,0.8198799779895312,0.70115219397979,0.8018491164326653,0.9132637315559365,-0.37515614329544966,-0.5221137238908741,-0.7707665340951632,-0.8624072550073331,-0.4697461755918654,-0.6009712328297322,-0.6949929310326941,-0.8230827962411945,-0.9327634940452456,-0.8940542595104006,-0.8266254015489622,-0.643156655317507,-0.4876938627878074,-0.2063221698877833,-0.024064269472935995,-0.5359745521780866,-0.36784469279878207,-0.22728361378686265,0.003202818251662971,0.2316113000654565,0.09220514307773689,-0.08663833000697353
1.0117735392664295,1.009842931568011,0.9886909077268217,0.9040877427750668,1.0035914914374569,0.973207095518716,0.9317974143142715,0.8372764441297111,0.7259890453310635,0.8227465541623532,0.9287401782344359,-0.3387442315267789,-0.48915802587907886,-0.7444810022139617,-0.8419835814480987,-0.4358792043840912,-0.5714607399524868,-0.6694837581953982,-0.8047269049401181,-0.9218815054203946,-0.8779816639462484,-0.8043022797779886,-0.6730293077396508,-0.5206849056889299,-0.24420990551286184,-0.06210416132697016,-0.567712287053367,-0.4017463555662274,-0.26231365611887253,-0.0325495391895934,0.19589246008933123,0.05523510978389572,-0.12443789845644725
1.0037917915226697,1.0084439038754471,0.9988824332631111,0.9204192100417218,1.0000284511325586,0.9762163380581477,0.9399941590844736,0.8534842169703505,0.7497941378832628,0.842474788337133,0.9428875506611477,-0.3018517790362323,-0.45550844503076987,-0.7171361524531555,-0.8203643619879291,-0.4013942332354355,-0.5411401922535526,-0.6430231011471365,-0.7852286831909815,-0.9096893643208782,-0.8606629525437393,-0.7808340052791224,-0.7019400124864341,-0.5529354588446808,-0.2817462808099553,-0.10005484805379264,-0.5986342178971205,-0.43507614580459714,-0.29697105793733664,-0.06825553377936958,0.15989522643761542,0.018188164206604546,-0.16205354538202554
0.9943540690393379,1.0056006501575416,1.007631002211345,0.9354320830018964,0.9949963154879885,0.9778201944799031,0.9468555573348661,0.8684800804400441,0.7725338886085639,0.8609885587039717,0.9556567655968229,-0.2645083377045722,-0.4212067860066744,-0.6887423882794297,-0.7975706702308999,-0.3663031941058089,-0.5100429337948144,-0.6156488916050982,-0.7646154703794832,-0.8962047105062818,-0.8421071067432331,-0.7562077501074012,-0.7298457313347713,-0.5843938641508638,-0.3188886139319165,-0.13786141277099917,-0.6286931213821826,-0.4677772606850865,-0.33120666572976776,-0.10386461006056164,0.12367082189771804,-0.018881451960737018,-0.199449015489422
0.9835127602328763,1.00132864611905,1.0149560772025152,0.9491185552434296,0.9885655982207578,0.9780349416298094,0.9523714087299767,0.8822424447824356,0.7941757543502126,0.8782835528929636,0.9670816810486176,-0.22679377520587304,-0.3863010756989183,-0.6593775318065215,-0.7736398231557312,-0.3306992195995737,-0.47821190129644836,-0.5873998891693104,-0.7429160985006595,-0.8814465559534642,-0.8223484281455917,-0.7305192280724523,-0.7567189850270105,-0.6150275704201333,-0.3555785453959978,-0.17547873208769713,-0.6578663786211845,-0.4998230403333619,-0.364971519560666,-0.13932634628177612,0.08727080160325199,-0.055935124747372125,-0.2365624529761654
0.9712991004298711,0.9956489174313128,1.0208602951501404,0.9614667970680991,0.9807711392959708,0.9768845928936972,0.9565335469830071,0.8947513839546875,0.8146888980201952,0.8943476164513267,0.977167252124076,-0.18877307532071694,-0.35086093950838776,-0.6290993750899077,-0.7486270343452899,-0.2946513853186757,-0.4457248211712216,-0.5583158697404562,-0.7201608975526184,-0.8654356528466258,-0.8014494334723267,-0.7038310150700112,-0.782526025109149,-0.6447879779229245,-0.39176092006023194,-0.21283976272281033,-0.6861197539772916,-0.5311597717224744,-0.39821767724255,-0.17459048640206812,0.05074675482643075,-0.09289818297900138,-0.27333623705406535
0.9576957061709214,0.988545845726188,1.0253035628410443,0.9724421442943079,0.971567591911319,0.9743322655487885,0.9593367647100794,0.9059886979781974,0.8340445333366051,0.90913001727485,0.9858475285518904,-0.15048304717093705,-0.31491602221922677,-0.5979220632039937,-0.7225423977042728,-0.2581831953671268,-0.412594317763352,-0.5284386944553213,-0.6963816991048442,-0.8481951975967214,-0.7793985340487376,-0.676134291385306,-0.8072126589999817,-0.6736298235069591,-0.42738149963705035,-0.24989974659003275,-0.7133843965441901,-0.561737947785433,-0.4308980702547572,-0.20960699887335207,0.014150664260116037,-0.12973148322611044,-0.30971323716658217
0.9427047055006362,0.9800301681517144,1.0282686241897487,0.9820293358702904,0.9609400607275631,0.9703826270073758,0.960777228759773,0.9159380439419365,0.8522152306591052,0.9226102830219296,0.9930923806122294,-0.11195926359002224,-0.27851736778154396,-0.5658682793360618,-0.6954224189423719,-0.22131584283738506,-0.378867417232737,-0.4978109978541445,-0.6716119007659092,-0.8297498250852348,-0.7562261542462082,-0.6474332623884438,-0.8307454419106124,-0.7015128003701708,-0.46240034485368164,-0.28660691692792073,-0.7396242178901783,-0.5915152097746396,-0.46296623090562744,-0.2443261431760252,-0.02246540557387102,-0.16638412877572134,-0.3456591182237837
0.9263893424528028,0.970127984084081,1.0297873503412303,0.9902257954237105,0.9489717488022839,0.9650640708407728,0.9608523403706826,0.9245850213476062,0.8691749057405397,0.9347873143908735,0.9989502009629512,-0.07328138877907424,-0.24172780750798328,-0.5330207659400699,-0.667320693994885,-0.18414198650997504,-0.3446099726681753,-0.46647592478200767,-0.6458864876593803,-0.8101254289791253,-0.7319896255799566,-0.6178289736443734,-0.8531079536737332,-0.7284001765760928,-0.49676658440116095,-0.32290510142882445,-0.7648297622923099,-0.6204540981725954,-0.4943764155886742,-0.2786985336882227,-0.05904947676141496,-0.20279768881091736,-0.3811212273185785
0.9087816399605704,0.9588542361176157,1.0298605027648413,0.9970221921442466,0.935694106405229,0.9583855255630667,0.9595619034349275,0.9319171882858054,0.8848994297706573,0.9456474976250211,1.003417490594908,-0.03452053782064413,-0.204597109543585,-0.4994425154475672,-0.6382758769719701,-0.1467407284645112,-0.3098666240855251,-0.43447790457406393,-0.6192419780381552,-0.7893498311989188,-0.7067213115125321,-0.5873900639855708,-0.8742611021399278,-0.7542571265740274,-0.530417987317275,-0.3587463151722782,-0.7889533779407168,-0.648518901477542,-0.5250839988608629,-0.3126752102476469,-0.09554959857173888,-0.23892618611248928,-0.4160274266093392
0.8898622661582567,0.9462142087903843,1.0284528851203116,1.0023963061395107,0.9210539302766038,0.9503390801285694,0.9569082506945048,0.9379240933635005,0.8993667408473839,0.95515499325421,1.0064307699274477,0.004301264653394106,-0.16717818973103576,-0.4651369298568516,-0.6083240096431632,-0.10911171959276438,-0.2746870737942448,-0.40186262796231126,-0.591716365313858,-0.7674527981914981,-0.6804486969594257,-0.5560879252677329,-0.8941635308116488,-0.7790360190593489,-0.5633159552634637,-0.39407229649634706,-0.8119422106838379,-0.6756520063343237,-0.5550456227321927,-0.34620772804964045,-0.13191394265588632,-0.27470629629478577,-0.4503428446597158
0.8696606182854557,0.9322180321708323,1.0255698896031242,1.0063381620898781,0.905076041281265,0.9409234126213117,0.9528952216501648,0.9425973314862327,0.9125562676350931,0.9632924736398175,1.0079912198320908,0.043131256919769545,-0.12951023301882275,-0.43015132545472756,-0.5774942003673,-0.0713044625693695,-0.2390985510559609,-0.3686766405366711,-0.5633490707722549,-0.7444655539372225,-0.6531872193557409,-0.5239646395650732,-0.9127918752052259,-0.8027077991520044,-0.5954185641483948,-0.4288439617225827,-0.8337715787118928,-0.7018248615653473,-0.5842185811134922,-0.37924826071397616,-0.16809071369787065,-0.3101052542840758,-0.48402658026701856
0.8482426077196398,0.9169079137362345,1.0212470703254832,1.008859240621098,0.8878435900550846,0.9301881524414928,0.9475278021082343,0.9459305367879004,0.9244489245748863,0.9700761486868587,1.008147826748938,0.08189025142710221,-0.09166443475389008,-0.3945704128426473,-0.5458529017722858,-0.03341150188030587,-0.20318026259895064,-0.3349665548028051,-0.5341808548056101,-0.7204203352423969,-0.6250123518050765,-0.4911225851267687,-0.9301328591467378,-0.8252434789823423,-0.626676657482835,-0.4630063388488119,-0.8544320881747763,-0.7270078898425416,-0.6125612473054274,-0.41174968198229017,-0.2040285893324891,-0.34506379688178285,-0.5170252416221679
0.8256359949238611,0.9003010344923416,1.0154856723989274,1.0099504662567824,0.8693767913721667,0.9181411743546946,0.9408136607604364,0.9479193060857054,0.9350278662523532,0.9754875060355938,1.0068924494841647,0.12051826620854948,-0.053696015018892575,-0.35844747293838647,-0.5134447943470255,0.0045052526306992805,-0.16698561274326504,-0.30078015333356295,-0.5042536543862778,-0.6953512702653639,-0.5959637148579504,-0.45761294860908464,-0.9461542611324086,-0.8466050194734445,-0.6570381994605418,-0.496505671909755,-0.8738820440028645,-0.7511555616114265,-0.6400335074268726,-0.44366565169942895,-0.23967659598698868,-0.3795237911776416,-0.5492795008750778
0.8018341272266273,0.8824039764561534,1.0082611924837679,1.0095985588109615,0.8496388915434603,0.9047719043476969,0.9327628751018577,0.9485611632940453,0.9442783055800894,0.9794996997513611,1.0041737048943506,0.15898543411831467,-0.015641999177818784,-0.32179779105467377,-0.4802954481349667,0.04243244911932559,-0.1305386196547549,-0.26616644941065837,-0.4736104500435669,-0.6692943304394728,-0.5660493465882552,-0.42342487499855186,-0.9608195613449402,-0.8667619772783329,-0.6864634014290922,-0.5293031106759906,-0.892071340662785,-0.7742332846929431,-0.6665964256911987,-0.47495071325048044,-0.27498397514061595,-0.4134503531631049,-0.5807488298957978
0.7768780266444889,0.8632506928197399,0.9995944513450631,1.0078092391706268,0.8286695107505224,0.8901131948945754,0.923386642214239,0.9478555514577264,0.9521869710337876,0.9821155510812593,1.0000124945657205,0.1972433223070907,0.022434520669221872,-0.2846715676974642,-0.44646199008675047,0.08032638779787067,-0.09390566552812084,-0.23117449424491587,-0.4422951782236694,-0.6422864256872659,-0.5353280050771687,-0.38860378100048704,-0.9741213489515798,-0.8856852134889617,-0.714922883647595,-0.5613472490838762,-0.9089958985483929,-0.7962075293664538,-0.6922121479693228,-0.5055603732340594,-0.3099005453465209,-0.44678754600408976,-0.6114087135652329
0.7508442111975482,0.8428771072875836,0.9895290659055677,1.0045946669464065,0.8065652070170293,0.8742000040318737,0.912697792823537,0.9458037692505789,0.95874236732843,0.983346981788634,0.9944657052986321,0.23520388290849567,0.060477908807473786,-0.24716492526816516,-0.4119982896881209,0.11807860382020403,-0.057141225687562344,-0.19585371422296838,-0.41035260789368794,-0.6143656619536146,-0.5038527026864269,-0.3532695606909541,-0.9860480941060437,-0.9033550160950529,-0.7423641406374016,-0.5925963772582852,-0.9246438108372315,-0.817058778344309,-0.7168440786005685,-0.5354511613568935,-0.3443767053748152,-0.47949427910220677,-0.6411961446076774
0.7237513581061007,0.8213119362309892,0.9780624054602772,0.9999565417028669,0.7833277181031755,0.8570545960504069,0.900711656975659,0.9424088931737868,0.9639352850006687,0.9831875824320245,0.9875137908965466,0.27281996733195507,0.09842854126834652,-0.20931896347099926,-0.3769569702654576,0.15564643982894408,-0.02030665296796989,-0.1602542797445893,-0.37782821161183117,-0.5855717425006334,-0.4716741602578082,-0.3174526840332808,-0.9965713254380516,-0.9197404774993373,-0.7687434419892767,-0.6229995714374051,-0.9389741579321175,-0.8367479430824395,-0.7404573772310694,-0.564580681561958,-0.37836354250003573,-0.5115134221742154,-0.6700611068632659
0.695605017231501,0.7985686008122784,0.9651850854068422,0.9938876076662699,0.7589364547570052,0.8386733574093473,0.8874458244873459,0.9376757660239773,0.9677586063939293,0.9816150844684566,0.979124761734893,0.3100647789994876,0.13624502938286365,-0.17115224622033512,-0.341371048218327,0.19301970303408778,0.01656606779727777,-0.12442723414244239,-0.3447680945618922,-0.555945929412179,-0.4388108613938543,-0.28114687229395285,-1.0056697962309904,-0.9348136301951377,-0.7940328391865115,-0.6525165594479434,-0.9519561577910955,-0.8552394252066243,-0.7630185903449032,-0.5929076714620868,-0.41181267698175095,-0.5428042230746036,-0.6979778894409407
0.6664651473504796,0.7746870453791458,0.9509333038748473,0.9864054816508268,0.7334584506498564,0.819094724738323,0.8729188914714827,0.9316110252406907,0.9702067318054157,0.978646257987806,0.969339580751494,0.34687629937910885,0.1738749496716709,-0.13273405133455304,-0.305293018485301,0.23013058262403815,0.05342669939848827,-0.08842349246529625,-0.3112189822826875,-0.5255302462762241,-0.4053125816232436,-0.24442807906555467,-1.0133414467295907,-0.9485619950508131,-0.8181992525402948,-0.6811124631655257,-0.9635890332738946,-0.8725214241368106,-0.7844953990061863,-0.620392042958003,-0.4446764855291922,-0.5733336763645632,-0.7249115016859419
0.6364026288850992,0.7497175015513597,0.9353513408432196,0.9775309840149234,0.7069778549275765,0.7983730610118216,0.8571510393122695,0.9242230864925334,0.9712759832805213,0.9743019722912358,0.9582113008395098,0.38318039258795894,0.2112462390200074,-0.09414894563791613,-0.2687953995344511,0.2668909615792617,0.09019270228627026,-0.05229379877005068,-0.2772281845127555,-0.4943675833440919,-0.37126145354577933,-0.20739715788230195,-1.0195830214730541,-0.9609637405713681,-0.8412023952053058,-0.7087355844804754,-0.9738688165068361,-0.8885657632980917,-0.804857240542219,-0.6469949019797756,-0.47690839993642986,-0.6030405187454556,-0.7508141429572076
0.6054393327950853,0.7236803400179528,0.9184406326139039,0.9672659424607465,0.6794985008975777,0.7765132587307485,0.8401651414787595,0.915522130429626,0.970965067498343,0.9685708690527505,0.9457221676486535,0.4189307795314088,0.24831888578158798,-0.055439038476028,-0.23191426701348797,0.3032571852158161,0.12683307397157143,-0.01608982184828734,-0.24284354624529794,-0.4625024687790404,-0.33668023376382783,-0.1700861331953847,-1.024370112326493,-0.9719992257995391,-0.8630015941378744,-0.7353516754472589,-0.9827556861133944,-0.9033463327023192,-0.8240753196304721,-0.6726785841843248,-0.5084625987193028,-0.6318906352889234,-0.775636034453267
