0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
6.858352175936032,-4.781271494672374,-2.0770806812636557,0.0016761318187623608,0.018173848401771497,-0.019849980220535413,0.005332911911910987,0.015277640153558814,-0.02061055206546225,13.412998540628053,-10.872806219214942,-2.5401923214131097,0.002133164764764217,0.006111056061423592,-0.008244220826184923,0.003258364737591335,0.005084047310066064,-0.008342412047657316,1.8601387668411067,-1.7538484396767833,-0.1062903271643239,0.03584201211350546,0.05592452041072793,-0.09176653252423006,0.054530082348170694,0.03615209261360519,-0.09068217496177722,1.8601387668411067,-1.7538484396767833,-0.1062903271643239,0.03584201211350546,0.05592452041072793,-0.09176653252423006,0.054530082348170694,0.03615209261360519,-0.09068217496177722,1.7510786021447629,-1.826152624903993,0.07507402275923053,0.054530082348170694,0.03615209261360519,-0.09068217496177722,0.07190657339571604,0.0157951066679356,-0.08770168006365164,1.7510786021447629,-1.826152624903993,0.07507402275923053,0.054530082348170694,0.03615209261360519,-0.09068217496177722,0.07190657339571604,0.0157951066679356,-0.08770168006365164,-10.097208237933657,13.843672881169658,-3.746464643236,0.0065369612177921255,0.001435918787994206,-0.007972880005786498,0.005747187081277194,0.0026728372086304297,-0.008420024289906847,-5.598813840344366,6.705224286837201,-1.1064104464928364,0.014367967703192708,0.006682093021575852,-0.021050060724767006,0.011562425596052694,0.010485881226842242,-0.02204830682289509,-6.860028307754795,4.763097646270602,2.0969306614841914,-6.562112441368695,6.070146028327588,0.4919664130411012,-5.6103762659404195,6.694738405610359,-1.0843621396699412,-4.518509552373763,7.129093664102251,-2.61058411172849,8.873026765424985,-8.644116361629148,-0.22891040379583583,10.834261073877217,-18.103395497520236,7.269134423643022,0.7447518525562487,1.1620739336362647,-1.9068257861925062,2.614754260336724,0.5743912344187834,-3.1891454947554507
6.912311040688269,-4.583426413966262,-2.3288846267220054,0.0008302444767718242,0.01863569435952317,-0.01946593883629344,0.004533708048401586,0.01584206472213512,-0.020375772770535705,13.584781767224142,-10.517929491075773,-3.066852276148366,0.0018134832193605899,0.006336825888854203,-0.008150309108214293,0.0029640232448461257,0.0053328296441473855,-0.008296852888993511,1.8946595323118458,-1.7098058224339443,-0.1848537098779016,0.03260425569330927,0.05866112608562357,-0.09126538177892751,0.0517327994107708,0.039284103115949875,-0.09101690252672068,1.8946595323118458,-1.7098058224339443,-0.1848537098779016,0.03260425569330927,0.05866112608562357,-0.09126538177892751,0.0517327994107708,0.039284103115949875,-0.09101690252672068,1.7911939334903,-1.7883740286658394,-0.0028199048244605673,0.0517327994107708,0.039284103115949875,-0.09101690252672068,0.06960387822585279,0.019256980687288205,-0.088860858913141,1.7911939334903,-1.7883740286658394,-0.0028199048244605673,0.0517327994107708,0.039284103115949875,-0.09101690252672068,0.06960387822585279,0.019256980687288205,-0.088860858913141,-10.472795559141604,13.69563583071438,-3.2228402715727777,0.006327625293259143,0.0017506346079353419,-0.008078259901194595,0.005497138866790707,0.002984912111175575,-0.008482050977966421,-5.764810359969867,6.602691282376703,-0.8378809224068384,0.013742847166976269,0.007462280277939826,-0.021205127444915928,0.010829138627581614,0.0112229728986033,-0.022052111526183978,-6.9131412851650405,4.564790719606739,2.348350565558299,-6.6788179178036335,5.9123241864985205,0.7664937313051106,-5.775639498597448,6.5914683094781,-0.8158288108806544,-4.727225185205505,7.082497355948561,-2.355272170743057,9.049832366203066,-8.439916053649146,-0.6099163125539175,11.378657017244846,-18.012947252504198,6.634290235259355,0.677457801765911,1.2189431256258558,-1.8964009273917846,2.5309910271324156,0.7002987684756476,-3.231289795608035
6.956454349710557,-4.379076302365311,-2.5773780473452463,-2.733100569463076e-05,0.019083677143674205,-0.01905634613797802,0.0037345673184199235,0.01638023135903155,-0.020114798677455248,13.737259342244885,-10.148108972273658,-3.589150369971215,0.0014938269273677696,0.006552092543612997,-0.008045919470982155,0.0026654574718247837,0.0055740337223656455,-0.008239491194190401,1.9264888234367878,-1.6633348050923564,-0.2631540183444309,0.02932003219007484,0.06131437094602621,-0.09063440313609328,0.04886293196477354,0.04235944085258048,-0.09122237281735424,1.9264888234367878,-1.6633348050923564,-0.2631540183444309,0.02932003219007484,0.06131437094602621,-0.09063440313609328,0.04886293196477354,0.04235944085258048,-0.09122237281735424,1.8287629595072366,-1.7480536867975147,-0.08070927270972236,0.04886293196477354,0.04235944085258048,-0.09122237281735424,0.0672022486050432,0.0226913577695651,-0.08989360637461008,1.8287629595072366,-1.7480536867975147,-0.08070927270972236,0.04886293196477354,0.04235944085258048,-0.09122237281735424,0.0672022486050432,0.0226913577695651,-0.08989360637461008,-10.833498787704322,13.528139188865106,-2.6946404011607914,0.006109295327731079,0.002062850706324282,-0.008172146034055389,0.005241390604814544,0.003290791573236196,-0.008532182178051712,-5.922619038257787,6.490784562200544,-0.5681655239427575,0.013103476512035694,0.0082269789330911,-0.02133045544512918,0.010074719067830085,0.011957583146894324,-0.022032302214724256,-6.956427018704862,4.359992625221636,2.5964343934832246,-6.7860333867801135,5.7461003460057025,1.0399330407744067,-5.932693757325618,6.4788269790536495,-0.5461332217280332,-4.929224616563385,7.025836856158236,-2.096612239594853,9.213777298455707,-8.223721710562403,-0.9900555878932987,11.906879686996607,-17.896896908257414,5.990017221260813,0.6091988750636119,1.2740795728590797,-1.8832784479226703,2.4436312271843974,0.8252047795518251,-3.268836006736194
6.9906861777958635,-4.168489413599842,-2.822196764196015,-0.0008337333014192261,0.019475021643438284,-0.018641288342025275,0.002948860807535425,0.016876997233669755,-0.01982585804119885,13.870173646637,-9.763835589497319,-4.106338057139678,0.0011795443230138147,0.006750798893468302,-0.007930343216479563,0.00236292610025135,0.005807454144686308,-0.008170380244937797,1.9555811911596788,-1.6145010121770573,-0.3410801789826202,0.02599218710277107,0.06388199559155439,-0.08987418269431524,0.04592428290414041,0.045374186656134796,-0.09129846956027282,1.9555811911596788,-1.6145010121770573,-0.3410801789826202,0.02599218710277107,0.06388199559155439,-0.08987418269431524,0.04592428290414041,0.045374186656134796,-0.09129846956027282,1.863732625351399,-1.7052493854893256,-0.1584832398620746,0.04592428290414041,0.045374186656134796,-0.09129846956027282,0.06470429500098529,0.026094534440119332,-0.09079882944110729,1.863732625351399,-1.7052493854893256,-0.1584832398620746,0.04592428290414041,0.045374186656134796,-0.09129846956027282,0.06470429500098529,0.026094534440119332,-0.09079882944110729,-11.178774605900959,13.341376018197272,-2.162601412296317,0.005882208636453279,0.002372230403647202,-0.008254439040100564,0.004983495109377789,0.003583003063858614,-0.008566498173236,-6.071988566851959,6.369632419376103,-0.2976438525241477,0.012458737773443529,0.008957507659646424,-0.021416245433089898,0.009350492869616644,0.012630136593769103,-0.021980629463387608,-6.989852444494445,4.1490143919564035,2.840838052538041,-6.883615873971684,5.571718379770339,1.3118974942013415,-6.081339059721576,6.357002282782333,-0.2756632230607601,-5.1242282719318215,6.959203088097664,-1.8349748161658432,9.364629355550242,-7.995840935449678,-1.3687884201005605,12.418178996045494,-17.75541022808532,5.337231232039842,0.5400346084615819,1.3274359249787153,-1.8674705334402972,2.3527700619198413,0.9489741396254772,-3.301744201545361
7.014982607096434,-3.9519703692974124,-3.063012237799021,-0.0016376227261400977,0.019825725858529153,-0.018188103132383837,0.0021521150817953583,0.01736312351531888,-0.019515238597119455,13.98338520853548,-9.365696171777833,-4.617689036757636,0.0008608460327177436,0.006945249406128062,-0.007806095438847693,0.002057063810123383,0.0060325882150090715,-0.008089652025132926,1.9818948107768033,-1.5633732443983068,-0.41852156637849425,0.022627701911362763,0.06635847036510523,-0.08898617227646177,0.04292054249510535,0.04832466429546223,-0.09124520679056569,1.9818948107768033,-1.5633732443983068,-0.41852156637849425,0.022627701911362763,0.06635847036510523,-0.08898617227646177,0.04292054249510535,0.04832466429546223,-0.09124520679056569,1.8960537257865921,-1.6600225729892308,-0.23603115279736273,0.04292054249510535,0.04832466429546223,-0.09124520679056569,0.06211461228140003,0.029460219814534838,-0.09157483209593598,1.8960537257865921,-1.6600225729892308,-0.23603115279736273,0.04292054249510535,0.04832466429546223,-0.09124520679056569,0.06211461228140003,0.029460219814534838,-0.09157483209593598,-11.508169973406872,13.135664561258556,-1.6274945878516922,0.0056467829346726894,0.0026782018013211673,-0.008324984735994051,0.004717941454832064,0.0038751686952120945,-0.008593110150044145,-6.212732394148631,6.23942228107602,-0.026689886927391826,0.011794853637079106,0.009687921738029903,-0.021482775375110258,0.008608383887919402,0.013274747484127936,-0.021883131372046283,-7.013344984370293,3.932144643438883,3.081200340931405,-6.971415562553559,5.389417429558974,1.5819981329945825,-6.2213407780365495,6.226147533591892,-0.004806755555345529,-5.311950374350152,6.882679189749297,-1.5707288153991459,9.502172988158494,-7.756596574172822,-1.7455764139856644,12.91182669395332,-17.588686491436864,4.676859797483557,0.47011013119052336,1.3788973622463914,-1.849007493436929,2.25857472352925,1.071378142769447,-3.3299528662987257
7.029341066270552,-3.7298623092169834,-3.299478757053563,-0.0024945815189179044,0.02019200900688367,-0.01769742748796843,0.0013437373170539502,0.01781824095749407,-0.019161978274547242,14.076761249730888,-8.954263247716394,-5.122498002014487,0.0005374949268213136,0.007127296382998027,-0.00766479130981873,0.0017484236316438473,0.0062490827211728606,-0.00799750635281743,2.0053918130790493,-1.5100236146304105,-0.4953681984486363,0.019232659948089648,0.0687399099329058,-0.08797256988099234,0.039855501489356016,0.05120722661636723,-0.09106272810572269,2.0053918130790493,-1.5100236146304105,-0.4953681984486363,0.019232659948089648,0.0687399099329058,-0.08797256988099234,0.039855501489356016,0.05120722661636723,-0.09106272810572269,1.9256808101003366,-1.612438067863147,-0.3132427422371909,0.039855501489356016,0.05120722661636723,-0.09106272810572269,0.0594376770821059,0.032783114156684334,-0.09222079123879046,1.9256808101003366,-1.612438067863147,-0.3132427422371909,0.039855501489356016,0.05120722661636723,-0.09106272810572269,0.0594376770821059,0.032783114156684334,-0.09222079123879046,-11.821246319363985,12.91131605379734,-1.090069734433362,0.005403425189282274,0.002980283105152859,-0.008383708294435355,0.004440388360593128,0.004161933354235869,-0.008602321714828158,-6.344670211253504,6.10037936940688,0.24429084184662045,0.011100970901481988,0.010404833385589063,-0.02150580428707031,0.007811448959242018,0.013957665374982442,-0.021769114334225514,-7.026846484751633,3.7096703002101,3.3171761845415317,-7.049301415704212,5.199455401158919,1.8498460145452895,-6.352481660212747,6.086421704031897,0.266059956180846,-5.492117467372554,6.796369917650637,-1.304252450278084,9.626212226206981,-7.5063281606438546,-2.119884065563121,13.387121374813152,-17.396962988139155,4.009841613326008,0.399551653837932,1.4283832396013167,-1.8279348934392914,2.1612077853980054,1.192224287197007,-3.3534320725950124
7.033700274402461,-3.5024466858324987,-3.5312535885699563,-0.003331694215084724,0.020520211164182456,-0.017188516949100174,0.0005250565193799517,0.01826491336652669,-0.018789969885904645,14.15013540580808,-8.530119745203809,-5.620015660604266,0.0002100226077516032,0.007305965346611043,-0.0075159879543617025,0.001437308563116857,0.0064566361808563455,-0.007893944743973647,2.026038543374324,-1.4545275957262198,-0.5715109476481008,0.01581039419428798,0.07102299798942369,-0.08683339218371122,0.036733217137962626,0.054018114154895436,-0.09075133129285651,2.026038543374324,-1.4545275957262198,-0.5715109476481008,0.01581039419428798,0.07102299798942369,-0.08683339218371122,0.036733217137962626,0.054018114154895436,-0.09075133129285651,1.9525721090983956,-1.5625638240360096,-0.3900082850623876,0.036733217137962626,0.054018114154895436,-0.09075133129285651,0.05667625220387862,0.03605902739023037,-0.09273527959411032,1.9525721090983956,-1.5625638240360096,-0.3900082850623876,0.036733217137962626,0.054018114154895436,-0.09075133129285651,0.05667625220387862,0.03605902739023037,-0.09273527959411032,-12.117520641007669,12.668631145739727,-0.5511105047320639,0.005152386563988975,0.003278093399111559,-0.008430479963100784,0.004156043211486771,0.004448857609012369,-0.008604900820498227,-6.4675844094686985,5.9526583979365935,0.5149260115321004,0.010390108028716094,0.011122144022530422,-0.02151225205124548,0.007017262096992827,0.014607054317496981,-0.021624316414489253,-7.030368580187376,3.4819264746683163,3.5484421055190563,-7.11717021053275,5.002102180658173,2.115068029874576,-6.47460167156569,5.938051343619097,0.5365503279465895,-5.664482382779174,6.700401746171592,-1.0359193633924204,9.736572072334006,-7.245392004852059,-2.4911800674819413,13.843390516030345,-17.180515441882765,3.3371249258524234,0.3284281497736856,1.4758248189409642,-1.8042529687146924,2.0607694522023507,1.3113604998914639,-3.3721299520938217
7.028044910324893,-3.2700417606306336,-3.7580031496942605,-0.004122362741477481,0.02079159081277282,-0.01666922807129012,-0.000266618912334593,0.018664137980688,-0.01839751906835696,14.203354760369407,-8.093820534395837,-6.109534225973565,-0.00010664756493417027,0.007465655192275544,-0.007359007627342762,0.001123964664114463,0.00665514609815232,-0.007779110762267005,2.043805478599881,-1.3969639042524395,-0.6468415743474384,0.012363611305262978,0.07320660707967708,-0.08557021838493739,0.03355790967800942,0.05675348238346878,-0.09031139206147376,2.043805478599881,-1.3969639042524395,-0.6468415743474384,0.012363611305262978,0.07320660707967708,-0.08557021838493739,0.03355790967800942,0.05675348238346878,-0.09031139206147376,1.9766896592438639,-1.5104708690193747,-0.4662187902244907,0.03355790967800942,0.05675348238346878,-0.09031139206147376,0.053833387336079674,0.039284819107130886,-0.09311820644321256,1.9766896592438639,-1.5104708690193747,-0.4662187902244907,0.03355790967800942,0.05675348238346878,-0.09031139206147376,0.053833387336079674,0.039284819107130886,-0.09311820644321256,-12.396539379045523,12.407898644869926,-0.011359265824410353,0.004893944303280051,0.0035713471915570505,-0.008465291494837338,0.00387433340263843,0.004718370681368822,-0.008592704084008182,-6.581291759372179,5.796460533480755,0.7848312258914214,0.009685833506595243,0.011795926703421777,-0.021481760210020365,0.006248102860529237,0.015195619314771314,-0.021443722175300994,-7.023922547583415,3.2492501698178606,3.7746723777655506,-7.174936583567248,4.79764898059224,2.3772876029750045,-6.587539862232708,5.781264914165983,0.8062749480667223,-5.828807786582579,6.59492381400438,-0.7661160274218032,9.833096527462029,-6.974159806250256,-2.8589367212117685,14.2799870669032,-16.939653901433623,2.6596668345304244,0.2567960884329352,1.521198720101836,-1.7779948085347854,1.957370911654607,1.4286725331191406,-3.386043444773726
7.0124097012139455,-3.0329940962049253,-3.9794156050090175,-0.004921650856981152,0.021038734241710322,-0.016117083384727948,-0.0010670906222829402,0.019035892641801944,-0.017968802019514785,14.236407606724937,-7.6460226657316,-6.590384940993337,-0.00042683624891315386,0.007614357056721144,-0.0071875208078058805,0.0008090964164281234,0.0068441818287831024,-0.007653278245211226,2.058667124877528,-1.337414242691981,-0.7212528821855447,0.008900060580712577,0.07528600011661446,-0.08418606069732348,0.030333862728019412,0.05940953126140869,-0.08974339398942499,2.058667124877528,-1.337414242691981,-0.7212528821855447,0.008900060580712577,0.07528600011661446,-0.08418606069732348,0.030333862728019412,0.05940953126140869,-0.08974339398942499,1.997999399421492,-1.456233305214799,-0.5417660942066941,0.030333862728019412,0.05940953126140869,-0.08974339398942499,0.050914594648789446,0.04245444407938059,-0.0933690387281737,1.997999399421492,-1.456233305214799,-0.5417660942066941,0.030333862728019412,0.05940953126140869,-0.08974339398942499,0.050914594648789446,0.04245444407938059,-0.0933690387281737,-12.657961119024733,12.129544348348551,0.5284167706761789,0.004628599513526455,0.0038594949163071046,-0.008488094429833795,0.0035828663233852254,0.004982350667589119,-0.008565216990973137,-6.6856536948967165,5.632032486777116,1.0536212081195984,0.00895716580846262,0.01245587666897241,-0.021413042477432837,0.005456100249642937,0.0157732379760247,-0.021229338225667527,-7.007488050356964,3.0119553619632153,3.9955326883937463,-7.222503978639794,4.586378319828151,2.63612565881164,-6.691109795146359,5.616259248801091,1.0748505463452658,-5.984847456259866,6.480073634234875,-0.4952261779750132,9.915647350923898,-6.693016482279096,-3.2226308686447984,14.696289376002913,-16.67471950041327,1.978430124410357,0.1848167884681402,1.5644061198695027,-1.7492229083376003,1.8512127530536873,1.5439401585600763,-3.3951529116137458
6.986830162774372,-2.7916478705544665,-4.195182292219902,-0.0057552159016172055,0.021280826871721947,-0.015525610970106962,-0.0018876723671161777,0.019405363389483066,-0.017517691022368886,14.249271898517224,-7.187397820825301,-7.061874077691914,-0.0007550689468465155,0.007762145355793615,-0.007007076408947599,0.0004932524012740691,0.007023333140195431,-0.007516585541469667,2.0706023364746518,-1.275963340946578,-0.794638995528072,0.005425776414018202,0.07725666454214952,-0.08268244095616506,0.027065637379614316,0.06198236160435844,-0.08904799898397187,2.0706023364746518,-1.275963340946578,-0.794638995528072,0.005425776414018202,0.07725666454214952,-0.08268244095616506,0.027065637379614316,0.06198236160435844,-0.08904799898397187,2.016471061715421,-1.399928064155294,-0.616542997560128,0.027065637379614316,0.06198236160435844,-0.08904799898397187,0.047924329153214984,0.045562421174754064,-0.09348675032797255,2.016471061715421,-1.399928064155294,-0.616542997560128,0.027065637379614316,0.06198236160435844,-0.08904799898397187,0.047924329153214984,0.045562421174754064,-0.09348675032797255,-12.901426816553991,11.834001826149485,1.0674249904045037,0.0043567571957467965,0.004142038288613814,-0.008498795484360978,0.003281009982359695,0.005250539452593461,-0.008531549434952948,-6.780533731205901,5.459619274617804,1.320914456588096,0.008202524955899015,0.013126348631483431,-0.021328873587382335,0.004620697749059044,0.01636575558418496,-0.02098645333324267,-6.981074946872756,2.7703670436827443,4.210707903190009,-7.2597989944288885,4.368582441525557,2.891216552903329,-6.785154428954961,5.443253519033619,1.3419009099213386,-6.13237662028635,6.356005663447606,-0.2236290431612569,9.98410732029012,-6.402361534272904,-3.5817457860172093,15.091706960143283,-16.386089541347324,1.294382581204043,0.1126151000484299,1.6053537331162744,-1.7179688331647327,1.7424565643393066,1.6569647062490844,-3.3994212705884967
