,0,1
118,-0.23100422672907567,-3.295788276291586
119,-0.19299946875936771,-3.0592479594931854
120,-0.15473112432082975,-2.8183556594335863
121,-0.11624816146970433,-2.5734671472615624
122,-0.07758879176088983,-2.324925514685501
123,-0.038815352100617845,-2.0730702467111777
124,1.205123623133263e-06,-1.818266478417697
125,0.03881612642620864,-1.5608894153391735
126,0.07758804046600601,-1.3012943252977447
127,0.11624932257795635,-1.039840230878545
128,0.15473373369010832,-0.7769095503445851
129,0.19300020911422477,-0.5128844033949282
130,0.23100394966376037,-0.24812832574613025
131,0.26867556760978506,0.016990031157674626
132,0.30595452296608394,0.28207984630903726
133,0.3428044856401722,0.5467602696953301
134,0.3791768118813953,0.8106692992440451
135,0.4150032634569394,1.0734334784044477
136,0.45023158344357495,1.3346661079269853
137,0.48482836238140936,1.5939954408902448
138,0.5187432661045046,1.851067248004157
139,0.5519114231150914,2.105513851480037
140,0.5842900912019325,2.3569598566864913
141,0.6158486347031957,2.6050532581607975
142,0.646535469933846,2.84945318738246
143,0.6762931063033363,3.0898061467891167
144,0.7050878238177783,3.3257594532852424
145,0.7328914038064575,3.5569857209566806
146,0.7596534391876864,3.783166537676806
147,0.785325348067729,4.003970085787033
148,0.8098831936291965,4.219075221032043
149,0.8333000724694233,4.42818706994011
150,0.8555294533922445,4.631014076943253
151,0.8765337080447212,4.82725691568933
152,0.8962971731934682,5.016632264091287
153,0.9147954190129239,5.198883531891745
154,0.9319873985489724,5.37375344350422
155,0.9478478515764601,5.540981164653419
156,0.9623685205667305,5.7003296659441185
157,0.9755274951365968,5.851583840014807
158,0.9872922887789898,5.994527122098325
159,0.9976494497032535,6.128944864272747
160,1.0065975637056064,6.254649719984553
161,1.0141182943378453,6.371473908629726
162,1.0201890214247866,6.479245540374501
163,1.0248084443023406,6.577802445952195
164,1.0279803923824318,6.667011079231457
165,1.0296918375406252,6.7467528204063
166,1.029931179078276,6.816906809015358
167,1.028708032668001,6.877366093282908
168,1.026031526022774,6.928053905537943
169,1.0218944995421453,6.9689033703096825
170,1.0162974676900618,6.999847091939275
171,1.0092596573219565,7.020837457341078
172,1.0007948793551737,7.031854015565041
173,0.9909034670687117,7.0328838624401255
174,0.9795974051186868,7.023915364241026
175,0.9669047243102935,7.0049604200138855
176,0.9528435231184057,6.976055980689855
177,0.9374222442842645,6.937242233624015
178,0.9206642876103016,6.888565068749686
179,0.9026045680620324,6.830095312536335
180,0.8832658485231549,6.761925309284575
181,0.8626648785632383,6.6841488516349274
182,0.8408355064838542,6.5968676151602805
183,0.8178185544603135,6.500210326482295
184,0.7936408357775332,6.394321950816744
185,0.7683279753933768,6.279347659719733
186,0.7419228149189299,6.1554439254427855
187,0.7144707330798649,6.02279296652904
188,0.6860027113352478,5.881589596911398
189,0.6565525946044707,5.73202708537385
190,0.6261712131833391,5.574313144032906
191,0.5949068686935429,5.408679704802729
192,0.5627945278339258,5.235365758148094
193,0.5298759604242241,5.054609555097642
194,0.4962079432194621,4.866665136336543
195,0.46184077095243925,4.671808310305556
196,0.4268128510440566,4.470317286427023
197,0.39117319352580404,4.2624695184445045
198,0.35498280373610935,4.048560565311372
199,0.3182923956191372,3.8289028947480768
200,0.2811439250632939,3.6038075357810913
201,0.2435923038621747,3.3735858689709546
202,0.20570085895597107,3.138567506607229
203,0.1675196959762149,2.8990946720646216
204,0.1290937790913365,2.6555037158946555
205,0.09048287955100705,2.4081334965330172
206,0.05175025265933186,2.1573403832605185
207,0.01294462333377376,1.903487355062385
208,-0.025886346825583332,1.6469293922889043
209,-0.06467994292069376,1.3880251793572187
210,-0.10337476929786911,1.12714954667728
211,-0.1419243946589302,0.8646777495738691
212,-0.18027881384920405,0.6009752548830156
213,-0.21837436171012256,0.3364135344715083
214,-0.2561535541390576,0.07137634910577241
215,-0.2935723693218085,-0.19375743774080978
216,-0.3305794536686228,-0.45861937383814905
217,-0.3671122381353209,-0.7228338224338998
218,-0.4031187250003223,-0.9860169021093123
219,-0.43855759035405445,-1.247795380945407
220,-0.47337696742780316,-1.5078052467921839
221,-0.5075178976394296,-1.7656751367495327
222,-0.5409348318159918,-2.021030873782944
223,-0.5735892652977536,-2.2735127066610037
224,-0.6054303024074549,-2.5227691034118194
225,-0.6364045781353926,-2.768441398023644
226,-0.6664738747970916,-3.010174245480926
227,-0.6956024599343077,-3.247629452233742
228,-0.7237421451026889,-3.4804748926145157
229,-0.7508470910597466,-3.708373660341847
230,-0.7768864851367334,-3.9309974989680594
231,-0.8018278384883842,-4.148036884970094
232,-0.8256273295664023,-4.35918647483506
233,-0.8482481465983248,-4.564139009060107
234,-0.8696668125525894,-4.762601438103165
235,-0.8898544554493252,-4.954298962313247
236,-0.9087736142395582,-5.138959913791067
237,-0.9263972489713678,-5.3163145199655535
238,-0.9427090153837264,-5.4861112531646885
239,-0.9576844120101831,-5.648116004651373
240,-0.9712938741593565,-5.802096799340198
241,-0.9835206754086968,-5.947828216356298
242,-0.9943551093815616,-6.085105823940653
243,-1.003778056454658,-6.213740673261946
244,-1.0117691437531502,-6.3335464316174255
245,-1.0183218039453243,-6.444347318675638
246,-1.0234328028742925,-6.545990347128023
247,-1.027089227806111,-6.638335682187263
248,-1.0292808602509214,-6.72124708365882
249,-1.0300108338256726,-6.794602990108814
250,-1.0292821165396946,-6.858304552632624
251,-1.0270890066539216,-6.912264194677658
252,-1.0234317038614618,-6.956399384922596
253,-1.0183224728567255,-6.990645459385965
254,-1.0117703224046857,-7.014959752988273
255,-1.0037774245652626,-7.029308670831525
256,-0.9943544517786858,-7.03366590125418
257,-0.9835218772576274,-7.028025078212122
258,-0.9712947643495301,-7.012400134585263
259,-0.9576835455447693,-6.986812577481527
260,-0.942708927723925,-6.951293034089167
261,-0.9263987874764663,-6.905893581832548
262,-0.9087740210138184,-6.850684053910447
263,-0.8898535410271267,-6.785740655742716
264,-0.8696673123928512,-6.711150730424127
265,-0.8482496656993965,-6.627023162988773
266,-0.8256271849140414,-6.533482030696064
267,-0.8018269976219339,-6.430656672858861
268,-0.7768874512704538,-6.318689307658695
269,-0.7508482761014506,-6.197743092537918
270,-0.7237414296054185,-6.06799316541886
271,-0.6956018667346794,-5.929619488446626
272,-0.6664750803129905,-5.782816004755127
273,-0.6364052282751819,-5.627796166864521
274,-0.6054291557837943,-5.464782214619474
275,-0.573588999181492,-5.294000723287333
276,-0.5409360973118685,-5.115693224037843
277,-0.5075178624002897,-4.930118259595887
278,-0.4733755828114647,-4.737540025420332
279,-0.438557646090015,-4.538226939433101
280,-0.4031197610683221,-4.3324625282128695
281,-0.36711148414498485,-4.120544410446964
282,-0.33057790228044837,-3.902772609315705
283,-0.29357263869338934,-3.6794516056168494
284,-0.25615408117984917,-3.4509005605922733
285,-0.21837285522157726,-3.2174489629711034
286,-0.1802772153618117,-2.979426053754877
287,-0.14192467895948352,-2.7371657033495853
288,-0.10337465787045116,-2.4910153991077553
289,-0.06467778512569498,-2.241328759098625
290,-0.02588480616139199,-1.9884568129119848
291,0.012944373171621322,-1.7327556956531138
292,0.05175106896395478,-1.474593023757062
293,0.09048545817980734,-1.2143382534247573
294,0.1290951649722219,-0.9523565354315566
295,0.16751956730492756,-0.6890183449001634
296,0.20570233599068097,-0.42470287067142265
297,0.24359520797819606,-0.15978670091029668
298,0.28114509258364345,0.10535877154174937
299,0.31829253920612427,0.37035696709727395
300,0.35498497362539844,0.6348262174110857
301,0.39117629654824926,0.8983913248226633
302,0.42681386655835896,1.1606827413928404
303,0.4618412394401905,1.4213262667852338
304,0.49621079896809167,1.6799468384189848
305,0.5298790974979001,1.9361791429037556
306,0.5627952812525453,2.1896633350358643
307,0.5949077100774012,2.440036331679649
308,0.626174540257396,2.6869385356298325
309,0.6565555349496965,2.930022577003346
310,0.6860030685852954,3.1689461744437533
311,0.7144718936800782,3.4033658332024297
312,0.7419264981591219,3.6329459752314497
313,0.768330416711521,3.857364646534047
314,0.793640828809246,4.076304686551471
315,0.8178201123833405,4.28945042833177
316,0.8408394119097751,4.496498012010175
317,0.8626667303203357,4.697157856993027
318,0.8832655237055073,4.891144993034575
319,0.9026067174935231,5.078179191536269
320,0.9206682212844313,5.257995209446189
321,0.9374233145570847,5.430341925898953
322,0.9528430511538896,5.594973188797843
323,0.966907389346463,5.751650897591879
324,0.9796010803532835,5.900154302828682
325,0.9909034923093124,6.040276109171059
326,1.0007943433302966,6.171814749350381
327,1.0092627731485562,6.294580019533763
328,1.0163003848009775,6.408400352291794
329,1.0218934763031746,6.513116783611417
330,1.0260311109527407,6.60857722234711
331,1.0287114985611376,6.694643814810005
332,1.0299331130547562,6.771197808675555
333,1.0296898773032317,6.838132019569288
334,1.0279805601103866,6.8953476375146225
335,1.024812073214811,6.942762328766019
336,1.020189796827838,6.980312502089868
337,1.0141157762853112,7.007945237579225
338,1.0065984652279802,7.025617486706819
339,0.9976529968881066,7.033304277407119
340,0.9872916066099934,7.030998346432075
341,0.9755247350718644,7.018702309669386
342,0.962370183721888,6.99643013623877
343,0.947850698013469,6.964214618282334
344,0.9319852648783863,6.922104822030136
345,0.914792685607362,6.870158975432455
346,0.8962995439454163,6.808447909213599
347,0.8765354888488672,6.737061322940122
348,0.855526018509929,6.656103319347335
349,0.8332980281130637,6.565686610371222
350,0.8098860734105099,6.465937380020335
351,0.7853259328007525,6.357000027187515
352,0.7596492182501923,6.239031259506558
353,0.7328904062555087,6.112195831996891
354,0.7050910578020535,5.976672520454596
355,0.6762921774374757,5.832656964151899
356,0.6465309758005634,5.680354850749726
357,0.6158487766705242,5.51997942058989
358,0.5842930158519727,5.351757999306143
359,0.5519089492108968,5.175932896169136
360,0.5187387220127515,4.992754059812098
361,0.48482961496033866,4.802478549495585
362,0.4502336511869588,4.605377126278617
363,0.4149992975972218,4.401733070959189
364,0.37917289014444233,4.19183494585382
365,0.342806584179302,3.9759779599818836
366,0.3059556051242903,3.75447015512959
367,0.26867054699859055,3.5276291752963047
368,0.23100111753628455,3.2957756564733605
369,0.19300310944890905,3.0592364738471023
370,0.15473345872298205,2.8183498691377955
371,0.11624383917358111,2.5734604467495146
372,0.07758642094120487,2.3249137410064122
373,0.03881924282540166,2.0730610420460045
374,-5.634289216190251e-07,1.818263007322427
375,-0.03882125271207366,1.5608831845609177
376,-0.07758916482889543,1.3012843405410133
377,-0.11624555536266157,1.0398343738802396
378,-0.15473456299998584,0.7769079608338209
379,-0.19300529469757652,0.5128792380152515
380,-0.23100368391165052,0.24812018438498296
381,-0.2686718899761593,-0.016992938893134024
382,-0.30595668810547155,-0.28208018937335877
383,-0.3428088745403413,-0.5467653963866416
384,-0.379175168252563,-0.8106755271940767
385,-0.41500027193908195,-1.073434518273913
386,-0.450234774490799,-1.3346660509451524
387,-0.48483195979923194,-1.5940004115551734
388,-0.5187406217818086,-1.8510717258646951
389,-0.5519095801634707,-2.1055127508025877
390,-0.5842942149395092,-2.356959602099053
391,-0.6158510633572006,-2.605057252232055
392,-0.646532368725889,-2.8494550646808214
393,-0.6762924765161542,-3.0898031512428363
394,-0.7050923206453322,-3.325758491050555
395,-0.7328924752088836,-3.556988581969265
396,-0.7596500042106787,-3.7831658255040193
397,-0.7853259672718211,-4.003965887262774
398,-0.8098874127204918,-4.219074492375309
399,-0.8332997648123533,-4.428188925962139
400,-0.8555262139963572,-4.631012038815219
401,-0.876535432124075,-4.8272526793980735
402,-0.8963010041256759,-5.016632445406947
403,-0.9147940287643442,-5.198885017664327
404,-0.9319849783230428,-5.373750498532927
405,-0.9478507434293265,-5.54097779375276
406,-0.9623717548011275,-5.700330571846362
407,-0.975525604476693,-5.851584736010672
408,-0.987290963334444,-5.994523689620647
409,-0.9976532704020539,-6.128942272906821
410,-1.0066000404374091,-6.254651417687814
411,-1.0141160962295834,-6.371474173115572
412,-1.0201889502613608,-6.479242362972055
413,-1.0248126648202487,-6.57780152251928
414,-1.027982021986134,-6.6670139183684585
415,-1.0296896752048024,-6.7467537074102175
416,-1.029932311878666,-6.816905154447215
417,-1.0287125004459514,-6.87736802709645
418,-1.0260323990250386,-6.928058848322049
419,-1.0218929038599889,-6.968905750112504
420,-1.0162999143377505,-6.999848269427112
421,-1.0092642248435002,-7.020842630288321
422,-1.0007953949265662,-7.031861341039396
423,-0.990902736852798,-7.032888208114554
424,-0.9796011352523548,-7.023919561369622
425,-0.9669091956668932,-7.004968992923275
426,-0.9528437783033668,-6.976065480548552
427,-0.9374225424929626,-6.937248976746609
428,-0.9206688896223688,-6.888572788566199
429,-0.9026087042666899,-6.830107455534697
430,-0.8832658943420734,-6.761937685930319
431,-0.8626661532442114,-6.684158773200052
432,-0.8408407356384513,-6.596879865111573
433,-0.8178221465772311,-6.500226735515816
434,-0.7936409326124789,-6.394337850097063
435,-0.7683302861755854,-6.279361796185109
436,-0.7419284789586339,-6.155461119842419
437,-0.7144738629207654,-6.02281387717465
438,-0.6860030522737471,-5.8816091182815535
439,-0.656556015554285,-5.732045457396621
440,-0.6261770492786578,-5.57433517417199
441,-0.5949094650659764,-5.408704454883388
442,-0.5627952370708116,-5.235388634330843
443,-0.5298802113792808,-5.0546319452354975
444,-0.4962135826089965,-4.866691586145147
445,-0.4618426353293303,-4.671836632450641
446,-0.4268138790633252,-4.47034335916026
447,-0.3911779871628479,-4.262496189738698
448,-0.3549878015321078,-4.04859138533915
449,-0.3182935312957488,-3.828934690305899
450,-0.281145299312453,-3.603837081161253
451,-0.2435974165533796,-3.373616831686565
452,-0.2057050342190383,-3.1386025041576544
453,-0.1675202059567837,-2.8991294537166525
454,-0.12909567066214614,-2.6555363669176932
455,-0.0904880591249635,-2.4081682610704895
456,-0.051753448960201,-2.15737845584944
457,-0.012944666063615141,-1.9035242028144619
458,0.025884009529423997,-1.6469643113379262
459,0.06467504433618311,-1.388062806469362
460,0.10337281450387141,-1.1271896198991986
461,0.14192476194448586,-0.8647157087923127
462,0.18027621513106099,-0.6010120068806946
463,0.21837022333278364,-0.33645333534340033
464,0.25615293225372454,-0.07141768511863701
465,0.29357305243671306,0.1937187286908183
466,0.3305767406961317,0.4585811003789724
467,0.367109126176059,0.7227923163009984
468,0.4031193302005187,0.9859750784896983
469,0.4385582895635273,1.2477564152033311
470,0.47337426868543087,1.5077659851326284
471,0.5075159189309472,1.7656330075383222
472,0.5409363973374147,2.0209895960101485
473,0.5735897969516315,2.2734743934776063
474,0.6054277934746712,2.5227297849928636
475,0.6364038865157291,2.768399864809307
476,0.6664761679193534,3.0101346296078755
477,0.6956028005021669,3.2475923897172865
478,0.7237401563214241,3.4804362872337804
479,0.7508477308009261,3.7083335339151478
480,0.776889297886528,3.930960013325203
481,0.801827986902893,4.1480012836406965
482,0.8256260719458929,4.359148863020359
483,0.8482499742665864,4.564100814096385
484,0.8696697579903575,4.762566249372842
485,0.8898543880529116,4.954264936855929
486,0.9087731001351101,5.1389238150243965
487,0.9263999338614619,5.316278809687538
488,0.9427117355155529,5.486078791859376
489,0.9576841132883153,5.648083952673644
490,0.9712941254241948,5.8020629494187554
491,0.9835238855092584,5.947795687637619
492,0.9943574152970892,6.085076377113082
493,1.003777672543902,6.213710982858169
494,1.0117701580495566,6.3335152644754595
495,1.0183253002421577,6.444318172910345
496,1.0234345934956912,6.545963788005997
497,1.0270889043155609,6.638308212632598
498,1.029282536397731,6.721218633457868
499,1.0300142814417217,6.794576938941696
500,1.0292833008683442,6.858280481094316
501,1.0270887370649568,6.912238777056835
502,1.0234337981599206,6.956373580340354
503,1.018325519165859,6.990622364701361
504,1.0117707987261766,7.014937966477344
505,1.0037772041349846,7.02928542140898
506,0.9943567045631808,7.033642925184077
507,0.9835243087519199,7.02800489348041
508,0.9712945772837819,7.012380635884306
509,0.9576834207285868,6.986791570919463
510,0.9427112084647153,6.951272901843991
511,0.9264005107374685,6.905876038383447
512,0.9087733132341718,6.850666499895772
513,0.8898535623996379,6.785721680129935
514,0.8696694733331674,6.711133029427785
515,0.8482506272705174,6.627007709379258
516,0.8256260260675996,6.533465931924508
517,0.8018271359690092,6.430639382242833
518,0.7768892902268095,6.3186737012660625
519,0.7508483925164002,6.197729296208192
520,0.7237398857191626,6.067978330668516
521,0.6956020508405888,5.929603860241426
522,0.6664764572542786,5.782802417606995
523,0.6364045112664927,5.627783948144669
524,0.6054273707033911,5.464768657086423
525,0.5735892615083007,5.293986884803075
526,0.5409369671565699,5.1156815930564035
527,0.5075164633564467,4.930107434236736
528,0.4733737675472359,4.737527666465568
529,0.438558035145071,4.5382147553707535
530,0.4031201215309644,4.332452564673061
531,0.36710954828170594,4.120534603142273
532,0.330576231282082,3.902761228097476
533,0.2935731100111919,3.6794409167651847
534,0.25615387415473667,3.45089195913187
535,0.21837050850808537,3.2174399875292807
536,0.18027577727191574,2.9794156816697006
537,0.14192514762574904,2.7371565974824525
538,0.10337384427830339,2.491008172825037
539,0.06467520502300854,2.241320707780829
540,0.025883718215225532,1.988447767090711
541,-0.012943965526860723,1.7327483812359818
542,-0.05175240340281676,1.4745872178860457
543,-0.09048801594063716,1.2143312487852043
544,-0.12909577725283408,0.9523489898860211
545,-0.16751925135901363,0.6890128318112748
546,-0.20570406757189708,0.4246982955040174
547,-0.24359749785601645,0.15978067938123683
548,-0.28114521657346897,-0.10536480788879159
549,-0.31829241122561686,-0.37036087081561986
550,-0.3549870050073948,-0.6348297669216588
551,-0.3911781883834064,-0.8983963682543692
552,-0.42681360559768206,-1.1606871830596788
553,-0.46184143779296616,-1.4213286179669042
554,-0.4962130227100412,-1.6799493838271258
555,-0.5298805066945776,-1.9361829741957648
556,-0.5627947769300544,-2.1896660013636824
557,-0.5949082858372291,-2.4400371329813697
558,-0.6261767856766056,-2.6869400350664727
559,-0.6565563826068374,-2.9300250447433247
560,-0.6860024428257724,-3.1689470671972693
561,-0.7144728278070501,-3.403365338751554
562,-0.7419285754079903,-3.632946604000402
563,-0.7683307148695318,-3.8573658658995136
564,-0.7936402426920621,-4.076304140508542
565,-0.8178213914398113,-4.289449082855666
566,-0.8408412299508978,-4.496498073110009
567,-0.8626666160833689,-4.697158043660724
568,-0.8832651949403775,-4.891143391719475
569,-0.9026083353080159,-5.078177386547516
570,-0.9206697631474198,-5.257994863296154
571,-0.937422986442121,-5.43034124190361
572,-0.9528431391443456,-5.594970848518101
573,-0.966909288781437,-5.751648926581051
574,-0.9796023284968716,-5.900153704624259
575,-0.9909031194545709,-6.040274805140039
576,-1.0007949132119525,-6.171812147156264
577,-1.0092648406656142,-6.294578318840159
578,-1.0163013541637769,-6.408399881775973
579,-1.0218932159578984,-6.513115410744601
580,-1.0260321942084134,-6.608575052700216
581,-1.0287136624352502,-6.694643001270184
582,-1.0299338963347566,-6.771197996516816
583,-1.0296899211793153,-6.838131240012562
584,-1.0279821873695747,-6.895346593346445
585,-1.024814318604074,-6.942762914454488
586,-1.0201905353027865,-6.980313798606767
587,-1.0141162793599698,-7.007945579046323
588,-1.0066006245300285,-7.0256180802724
589,-0.9976552899292221,-7.033306621853507
590,-0.987292402727126,-7.031001106065602
591,-0.9755257567760458,-7.018704265161597
592,-0.9623727806522108,-6.996432841150015
593,-0.9478529774920093,-6.964219122226324
594,-0.9319861704692519,-6.922109512919754
595,-0.9147942254461826,-6.87016313558763
596,-0.8963024656172577,-6.808453293666352
597,-0.8765377127796012,-6.737068458301767
598,-0.8555270984188077,-6.65611046770074
599,-0.8333000777529718,-6.565693543714247
600,-0.8098892345782406,-6.465945897606287
601,-0.7853280936011989,-6.357010127793833
602,-0.759650535059052,-6.239041190731484
603,-0.7328929369333796,-6.112205862157542
604,-0.7050943510269915,-5.976684351828269
605,-0.6762942465287395,-5.832670104651684
606,-0.6465325345292154,-5.680367680859197
607,-0.6158516848764196,-5.519992667290718
608,-0.5842962814129439,-5.351773176206642
609,-0.551910850404301,-5.175949065279184
610,-0.5187404773022107,-4.992769863760905
611,-0.48483274779004587,-4.80249511873967
612,-0.4502367161066392,-4.60539565521701
613,-0.41500097107533135,-4.40175225706613
614,-0.3791747992383257,-4.191853775705421
615,-0.3428098003472567,-3.975997871233565
616,-0.3059583350258069,-3.75449191337519
617,-0.2686719803184241,-3.5276511970832884
618,-0.2310031552631832,-3.2957973689242586
619,-0.1930062662951479,-3.0592594879662114
620,-0.15473574417303954,-2.818374457494829
621,-0.11624502872636075,-2.573484888814983
622,-0.07758852615641214,-2.324937966009202
623,-0.03882216062584722,-2.0730867127161723
624,-1.1595952134483108e-06,-1.8182898683617588
625,0.038820324028187164,-1.5609095563033066
626,0.07758710222669063,-1.3013106750637373
627,0.11624307347614037,-1.0398622193933238
628,0.15473348592882408,-0.7769365596481159
629,0.19300462559412948,-0.5129071029202655
630,0.23100176959052457,-0.24814824734712526
631,0.2686699936271714,0.016963418285960083
632,0.30595625538812943,0.28205041243458
633,0.34280841697044195,0.5467365036503412
634,0.37917348690548536,0.8106462237061747
635,0.4149990442495453,1.0734039645800866
636,0.45023492023021794,1.3346357646678706
637,0.4848316624559446,1.5939710666218336
638,0.5187392680601864,1.8510417966351247
639,0.5519090736102251,2.1054819048602536
640,0.5842948547239393,2.356929485563914
641,0.6158509147316253,2.6050280044970737
642,0.6465314526086001,2.8494251002196442
643,0.6762927043723943,3.0897726586297143
644,0.7050933533317316,3.3257290675599935
645,0.7328924750648202,3.556959834307384
646,0.7596496000165773,3.7831362982099628
647,0.7853268602456341,4.003936256974428
648,0.8098886945291346,4.219046139510383
649,0.833299893914476,4.428161012694114
650,0.8555263252849676,4.630983395346649
651,0.8765368452817124,4.827224378343974
652,0.8963023758988877,5.01660551573284
653,0.9147942684268544,5.19885829333175
654,0.9319855697339585,5.373723205086767
655,0.9478525097190905,5.540951244053339
656,0.9623730972366591,5.700305356903741
657,0.9755259612882575,5.851559502713104
658,0.9872919823988641,5.994498099559897
659,0.997655229995954,6.128917722877694
660,1.0066012722077156,6.254628030432846
661,1.0141165766638272,6.371450569542292
662,1.0201903032877173,6.479218638145526
663,1.0248146477868145,6.5777790145596695
664,1.027983067699671,6.666992326910771
665,1.0296902476933985,6.746731768210895
666,1.029933857957304,6.816883356108267
667,1.028714332501991,6.87734753192571
668,1.026033192586993,6.9280390063790716
669,1.0218935175493606,6.968885521025312
670,1.0163015064308565,6.999828443797643
671,1.0092657735671586,7.020824108009382
672,1.000795909351926,7.031843206823173
673,0.9909033563895984,7.032869705235234
674,0.9796026582744571,7.023901680944664
675,0.9669103849359992,7.004952313984761
676,0.9528440232260049,6.976048924449105
677,0.9374231399814428,6.937232102052802
678,0.9206702487703322,6.888556692423789
679,0.9026094860160677,6.8300923867703345
680,0.8832658812018817,6.761922503092201
681,0.8626666882042135,6.684143369265253
682,0.8408418389861859,6.596865357868024
683,0.8178224867347277,6.500213056250582
684,0.793640673366877,6.394323888433919
685,0.7683307193735509,6.279347764806619
686,0.7419292602656962,6.155448077522707
687,0.7144737633500174,6.022801453138332
688,0.6860025889645542,5.881596307037526
689,0.6565563385345805,5.732032757658984
690,0.6261774877890927,5.5743235024010405
691,0.5949089762439581,5.40869317162457
