,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
11,6.951315135651565,14.241861328875835,2.0795944458895326,2.0795944458895326,2.032078183501545,2.032078183501545,-13.126540106397885,-6.865769004347815,-2.5463389129814296,-6.718540106238648,-1.2126989418089396,-1.2126989418089396,-1.341634736643924,-1.341634736643924,11.52161824740795,5.279447943707459,-4.404976222670132,-7.523321222637178,-0.8668955040805914,-0.8668955040805914,-0.6904434468576212,-0.6904434468576212,1.6049218589899272,1.5863210606403533
12,6.9058966272546405,14.214186330500452,2.085630980746647,2.085630980746647,2.044798307898602,2.044798307898602,-13.332977671568981,-6.941229992028051,-2.297388816650775,-6.240120804650902,-1.1477114092510972,-1.1477114092510972,-1.2814356849720447,-1.2814356849720447,11.192839452280523,5.091746722711501,-4.608507810603862,-7.974065525849547,-0.9379195714955492,-0.9379195714955492,-0.7633626229265563,-0.7633626229265563,2.140138219288451,1.8494832693165442
13,6.8506829510284195,14.166330074477981,2.0887036127662486,2.0887036127662486,2.054613070475917,2.054613070475917,-13.520488037773609,-7.006843084437869,-2.0451852316729155,-5.752838435886469,-1.0810935101089632,-1.0810935101089632,-1.2194160115944381,-1.2194160115944381,10.84816777516097,4.896826190726425,-4.805497719355504,-8.413491638591504,-1.007610102657286,-1.007610102657286,-0.8351970588814764,-0.8351970588814764,2.6723202626126312,2.1100168937114407
14,6.785750288441122,14.098376417421447,2.0888083386830796,2.0888083386830796,2.06150815213333,2.06150815213333,-13.688812942051358,-7.062511114295386,-1.790090789329744,-5.257406765572777,-1.0129403309299652,-1.0129403309299652,-1.155663389535815,-1.155663389535815,10.488115262509531,4.694966485711277,-4.995659499111374,-8.840969651848669,-1.075868007753116,-1.075868007753116,-0.9058447625975115,-0.9058447625975115,3.200697679541822,2.367544628584106
15,6.711156979666921,14.0103617766389,2.08594547965469,2.08594547965469,2.065473341133233,2.065473341133233,-13.837659829671951,-7.10812908196075,-1.5324403495822894,-4.754497565197889,-0.9433491549631232,-0.9433491549631232,-1.0902679549125245,-1.0902679549125245,10.113142973846955,4.486418394198226,-5.1787166300846295,-9.255864211441006,-1.1425963246915687,-1.1425963246915687,-0.9752053862207052,-0.9752053862207052,3.7245168558249917,2.6217106877625223
16,6.627014996730932,13.9024056424733,2.0801193682873205,2.0801193682873205,2.0665027367679114,2.0665027367679114,-13.966823025894964,-7.14363570632662,-1.2726059806073413,-4.244797872926756,-0.8724191134513843,-0.8724191134513843,-1.0233223735047503,-1.0233223735047503,9.723760287841644,4.27148476665157,-5.354409016123587,-9.657607769546539,-1.2077002548359372,-1.2077002548359372,-1.043180363263157,-1.043180363263157,4.243062738053314,2.8721509396750484
17,6.533469491286619,13.774732405897296,2.0713382980916646,2.0713382980916646,2.0645947760117807,2.0645947760117807,-14.076170378111085,-7.1690053823281925,-1.0109666435855904,-3.729094834753686,-0.800250929266015,-0.800250929266015,-0.9549217800945381,-0.9549217800945381,9.320598030856752,4.050490268040442,-5.522502847701025,-10.045637571143603,-1.2710873688256497,-1.2710873688256497,-1.1096729959172387,-1.1096729959172387,4.755572347254332,3.1185151142877463
18,6.430655988416001,13.627499309371453,2.059614779617666,2.059614779617666,2.0597521196562982,2.0597521196562982,-14.165526995271877,-7.184198768925636,-0.7479079201969401,-3.208106802057144,-0.7269470063815539,-0.7269470063815539,-0.8851634638013157,-0.8851634638013157,8.904209596501616,3.8237599376799505,-5.682748068219058,-10.419392507314301,-1.3326677732361112,-1.3326677732361112,-1.1745886558549794,-1.1745886558549794,5.261317398770256,3.3604388312456823
19,6.31868207598064,13.460869907647092,2.0449654403397504,2.0449654403397504,2.0519816963428266,2.0519816963428266,-14.234727947654367,-7.189164016096944,-0.48377470412164,-2.682541916132792,-0.6526112747962385,-0.6526112747962385,-0.8141467433724965,-0.8141467433724965,8.475140571383298,3.591577874289462,-5.834907371858996,-10.778327991514297,-1.3923541655435099,-1.3923541655435099,-1.2378349529703283,-1.2378349529703283,5.759587376271059,3.597586141807478
20,6.197719106492281,13.27509663025673,2.027410802803814,2.027410802803814,2.0412947859268984,2.0412947859268984,-14.283689271091298,-7.183907942110777,-0.2189408055374113,-2.1531529873460564,-0.5773489282155334,-0.5773489282155334,-0.7419729197526658,-0.7419729197526658,8.034011682549492,3.3542772474999794,-5.978778300954868,-11.121943642910663,-1.450061874588277,-1.450061874588277,-1.299321866174232,-1.299321866174232,6.249677588541801,3.8296306946107945
21,6.067972805325543,13.070490480930637,2.0069753690531735,2.0069753690531735,2.027706922175535,2.027706922175535,-14.312383450546886,-7.168461550464522,0.04618474154722531,-1.6207179047799418,-0.501266356419512,-0.501266356419512,-0.6687450455328547,-0.6687450455328547,7.581490164186981,3.1122347774477115,-6.1141575468727645,-11.449772576150687,-1.505709012633657,-1.505709012633657,-1.35896187664268,-1.35896187664268,6.730893286359897,4.056226773016807
22,5.929605913877523,12.847328131069096,1.9836878497699302,1.9836878497699302,2.0112377121441534,2.0112377121441534,-14.320748344633532,-7.142830546185306,0.31124169070691066,-1.0860060236684657,-0.4244712033358262,-0.4244712033358262,-0.5945675900251199,-0.5945675900251199,7.118222326911382,2.865773504335267,-6.240847604584428,-11.761322107400627,-1.5592166464340984,-1.5592166464340984,-1.416670122119034,-1.416670122119034,7.2025260177221435,4.277057041850036
23,5.782795079342832,12.605866178907485,1.9575810901280912,1.9575810901280912,1.9919108233338039,1.9919108233338039,-14.308729036640244,-7.1070333237583725,0.5758649601368162,-0.5497206312055125,-0.34707229519277594,-0.34707229519277594,-0.519546244772069,-0.519546244772069,6.644797865076008,2.6152250520758855,-6.3586600394796475,-12.056145547701965,-1.610508794935309,-1.610508794935309,-1.4723645785617356,-1.4723645785617356,7.663931171564234,4.491808271682483
24,5.62776139598634,12.34648941771326,1.9286918307323138,1.9286918307323138,1.969754014091686,1.969754014091686,-14.276378230149161,-7.061133914926693,0.8396770924604912,-0.012645962797550786,-0.26917932252647486,-0.26917932252647486,-0.44378788619495585,-0.44378788619495585,6.16192208798907,2.360952113955379,-6.4674384884468274,-12.333843454915705,-1.6595125082058333,-1.6595125082058333,-1.5259661278967307,-1.5259661278967307,8.114456142160087,4.700181800971314
25,5.464752395131939,12.069605532976388,1.8970608608174002,1.8970608608174002,1.9447989659127205,1.9447989659127205,-14.223769804401726,-7.005219332763387,1.1022828169108247,0.5244164141119856,-0.19090280036461027,-0.19090280036461027,-0.36740031243023,-0.36740031243023,5.670328851897667,2.103343183662743,-6.567035212042759,-12.594021947088363,-1.7061580604527857,-1.7061580604527857,-1.57739865348249,-1.57739865348249,8.553440952504058,4.901876149100641
26,5.293979971401479,11.77556706041934,1.8627331600825605,1.8627331600825605,1.9170811355908357,1.9170811355908357,-14.150946370516365,-6.939348601464538,1.3633120167871886,1.0607328272807444,-0.11235408723140206,-0.11235408723140206,-0.2904919525557799,-0.2904919525557799,5.170677481082047,1.8427541020371732,-6.657291988188662,-12.83629988770008,-1.7503790728511555,-1.7503790728511555,-1.626589183035054,-1.626589183035054,8.980268889434308,5.096594499427361
27,5.1156596579972184,11.46476400369445,1.825757663021864,1.825757663021864,1.8866397919026647,1.8866397919026647,-14.05798605309933,-6.863598034165591,1.6224243151835454,1.5955578476853534,-0.03364510133205004,-0.03364510133205004,-0.2131718214789328,-0.2131718214789328,4.66365146170216,1.5795200805256817,-6.738083973180761,-13.060321851379799,-1.792112561689812,-1.792112561689812,-1.6734679704237292,-1.6734679704237292,9.394334591397167,5.284077953639906
28,4.930076598116098,11.137668827690055,1.7861870370636799,1.7861870370636799,1.8535180436942151,1.8535180436942151,-13.945052892971423,-6.778099763940062,1.8792281096815482,2.128125906811268,0.04511198140371891,0.04511198140371891,-0.13554948848884962,-0.13554948848884962,4.1499891893089735,1.314045396000119,-6.8093047077976445,-13.26579473450132,-1.8312990184673978,-1.8312990184673978,-1.717968555205362,-1.717968555205362,9.795063703662453,5.4640543679399425
29,4.737506073369296,10.794786185534534,1.7440777352469636,1.7440777352469636,1.81776271270466,1.81776271270466,-13.812334970607298,-6.6829843268273885,2.1333473723061855,2.6576398398375125,0.12380488213212809,0.12380488213212809,-0.05773490199283915,-0.05773490199283915,3.630468644716328,1.0467222531200338,-6.870853445675481,-13.452426025372045,-1.8678826173790917,-1.8678826173790917,-1.760027810711817,-1.760027810711817,10.181866325890963,5.636262073707355
30,4.538197629152738,10.436552457798044,1.6994900278922254,1.6994900278922254,1.7794242399248192,1.7794242399248192,-13.65997669327847,-6.578366775565131,2.3844361932176987,3.1833744910068686,0.20232128338209088,0.20232128338209088,0.020161823605655143,0.020161823605655143,3.1057871894081006,0.7779085805291424,-6.922633822370437,-13.619926948804906,-1.9018113112743171,-1.9018113112743171,-1.7995860635304703,-1.7995860635304703,10.554189503870361,5.800458195035983
31,4.332422130678609,10.063451505555516,1.652487652243351,1.652487652243351,1.7385567757120546,1.7385567757120546,-13.488180307677021,-6.464385270274787,2.6321472602738507,3.7046178310206193,0.2805491721109544,0.2805491721109544,0.09803039571124789,0.09803039571124789,2.5766510601297146,0.5079731368325884,-6.964569390952458,-13.76806933657613,-1.9330368243543063,-1.9330368243543063,-1.8365871714232975,-1.8365871714232975,10.9115292475473,5.956412133442193
32,4.120495898846848,9.67606979417884,1.6031375705099036,1.6031375705099036,1.6952181862615197,1.6952181862615197,-13.297232506049689,-6.341224888997385,2.8761204512776706,4.220584079575682,0.35837718813811575,0.35837718813811575,0.17576035548771102,0.17576035548771102,2.0438696065506425,0.23731580663259674,-6.996616350124517,-13.896653873754518,-1.9615147586480202,-1.9615147586480202,-1.870978541749226,-1.870978541749226,11.253362899499043,6.103909082364788
33,3.902735493254292,9.274963444384651,1.551510071001038,1.551510071001038,1.6494698915405743,1.6494698915405743,-13.087410661517628,-6.209068940104409,3.115987159191981,4.730534535798428,0.43569464639038386,0.43569464639038386,0.2532413401432143,0.2532413401432143,1.5082094994020494,-0.03365504613653027,-7.0187226524462725,-14.005497980183076,-1.9872047173914225,-1.9872047173914225,-1.9027112316837842,-1.9027112316837842,11.579201162115579,6.242723986240941
34,3.67941511022885,8.860660963805122,1.497678684607027,1.497678684607027,1.601376782169796,1.601376782169796,-12.858975930988231,-6.068077486488959,3.3514322248681556,5.2337667183957866,0.5123916568662172,0.5123916568662172,0.3303632667724367,0.3303632667724367,0.9703963958369145,-0.3045880099260685,-7.030847335097002,-14.094427682200907,-2.010070341473244,-2.010070341473244,-1.9317400489422283,-1.9317400489422283,11.888579535151315,6.372665496415027
35,3.4508506915360617,8.433737866259094,1.4417198721764406,1.4417198721764406,1.551007243106156,1.551007243106156,-12.612244470043404,-5.918451468944705,3.5821287925320653,5.72958342600014,0.5883593916189721,0.5883593916189721,0.40701638681143026,0.40701638681143026,0.4311740440929252,-0.5751063900749113,-7.032979484068126,-14.163321292259225,-2.030079263795413,-2.030079263795413,-1.9580236299175817,-1.9580236299175817,12.181070425950473,6.493557859019614
36,3.2173972053619746,7.994851658267155,1.3837128799149356,1.3837128799149356,1.4984330631054623,1.4984330631054623,-12.347611448903336,-5.760426619438591,3.8077246955388286,6.217251827010476,0.663490282497236,0.663490282497236,0.48309142043586484,0.48309142043586484,-0.10864858378724862,-0.8447941986908123,-7.025121900900801,-14.212103485277629,-2.0472031624121705,-2.0472031624121705,-1.981524483541323,-1.981524483541323,12.456260032690574,6.605220818129396
37,2.9793829462618553,7.544632235408949,1.3237398770585012,1.3237398770585012,1.443729189047973,1.443729189047973,-12.065451502835618,-5.594225779692903,4.02790137879788,6.6960558336380345,0.7376779889843397,0.7376779889843397,0.5584798783027131,0.5584798783027131,-0.6482821569078381,-1.1132697956270459,-7.007284325059733,-14.240688069046978,-2.0614178660428393,-2.0614178660428393,-2.002209067350683,-2.002209067350683,12.713733659743445,6.707495575319945
38,2.737122272246845,7.083659936852083,1.2618858906990778,1.2618858906990778,1.3869735906281542,1.3869735906281542,-11.76612088540304,-5.42006317378248,4.2423577301462645,7.165364942368849,0.8108174163983342,0.8108174163983342,0.6330743127936939,0.6330743127936939,-1.187022785073836,-1.3801714405520724,-6.979480002393106,-14.249024879220928,-2.0727033070974095,-2.0727033070974095,-2.020047903421846,-2.020047903421846,12.953143670476875,6.800234614334552
39,2.4909583684939545,6.612605973467635,1.1982384849355643,1.1982384849355643,1.3282472263321858,1.3282472263321858,-11.450057736015832,-5.23818818942796,4.450798250109244,7.624505840094201,0.8828050004293914,0.8828050004293914,0.7067683723253271,0.7067683723253271,-1.7240967686428992,-1.645128114323205,-6.941756618603195,-14.237111813561834,-2.0810434853649524,-2.0810434853649524,-2.035015598657512,-2.035015598657512,13.17415450465873,6.883316303751164
40,2.2412729017318775,6.1321831538822344,1.1328877377981588,1.1328877377981588,1.2676338549562518,1.2676338549562518,-11.117746726081057,-5.048885011627681,4.652903733962405,8.072793869055337,0.9535387928061482,0.9535387928061482,0.7794570132982961,0.7794570132982961,-2.2586961548089124,-1.9077325217379912,-6.894176635694283,-14.204977022937564,-2.086426530604303,-2.086426530604303,-2.047090868254548,-2.047090868254548,13.376442880889966,6.9566175333656695
41,1.988411774944302,5.643060054862942,1.0659263515175936,1.0659263515175936,1.2052197785082301,1.2052197785082301,-10.769648702229873,-4.8524130137325985,4.848384843877522,8.509597736253,1.0229184192471854,1.0229184192471854,0.8510368105452312,0.8510368105452312,-2.790069792514276,-2.16761186960865,-6.83679661882182,-14.15265779111594,-2.088844770764775,-2.088844770764775,-2.056256589053463,-2.056256589053463,13.559718494744141,7.020024883341246
42,1.732704880689902,5.1458902017457735,0.9974494816842991,0.9974494816842991,1.1410937306736795,1.1410937306736795,-10.406221136668334,-4.649029733127667,5.036990735360483,8.9343208517069,1.0908452219087765,1.0908452219087765,0.9214061015036796,0.9214061015036796,-3.3174998889571454,-2.424430491330351,-6.769695616050384,-14.080211053452667,-2.0882947035930726,-2.0882947035930726,-2.0624998321773615,-2.0624998321773615,13.723721025625476,7.073460224458017
43,1.474532942202856,4.641393990193835,0.9275544234913922,0.9275544234913922,1.075346840985124,1.075346840985124,-10.02799709016436,-4.439037002584717,5.218441486142227,9.346366055729371,1.157222529098583,1.157222529098583,0.9904650168252618,0.9904650168252618,-3.8402376158418257,-2.677808766516525,-6.692974428345082,-13.987760045923201,-2.0847769525899724,-2.0847769525899724,-2.065811857810389,-2.065811857810389,13.868234706006186,7.116845769101241
44,1.2142820785787214,4.130338366450216,0.8563405455667775,0.8563405455667775,1.0080724595650374,1.0080724595650374,-9.635552077460423,-4.222750299548228,5.392466699189696,9.745104262107843,1.2219558183574923,1.2219558183574923,1.0581156154042273,1.0581156154042273,-4.357485015892353,-2.92736740072907,-6.606748777768416,-13.875442628558059,-2.078296363924268,-2.078296363924268,-2.066188074969268,-2.066188074969268,13.99303709335277,7.150117700277297
45,0.9523094575373902,3.6134158907009497,0.7839093310021548,0.7839093310021548,0.9393659456387631,0.9393659456387631,-9.22941551943733,-4.000465484939685,5.558823042031959,10.129985342940438,1.2849527194942572,1.2849527194942572,1.1242621208774968,1.1242621208774968,-4.86853058393745,-3.1727594232828102,-6.5111324995693485,-13.743401233641388,-2.0688620504964113,-2.0688620504964113,-2.0636280665162623,-2.0636280665162623,14.097946103374777,7.173224908222494
46,0.6889650022943484,3.091325468094762,0.7103640611983,0.7103640611983,0.8693246371545554,0.8693246371545554,-8.810137168789632,-3.7724795193357537,5.717290176989079,10.500495681981832,1.3461232627773654,1.3461232627773654,1.1888109497393666,1.1888109497393666,-5.372691328561846,-3.413658502369393,-6.406255179283427,-13.591821150076587,-2.056487323975666,-2.056487323975666,-2.0581355868939233,-2.0581355868939233,14.182828497351476,7.186138021705148
47,0.42464020870644176,2.564845434831516,0.6358094712779276,0.6358094712779276,0.798047827124587,0.798047827124587,-8.378340943930114,-3.5391330117491315,5.867639017417494,10.85608372883036,1.4053802030076774,1.4053802030076774,1.2516706798821202,1.2516706798821202,-5.869218087725011,-3.649713285024719,-6.292279226123932,-13.420929163661878,-2.0411896742856075,-2.0411896742856075,-2.0497185070067077,-2.0497185070067077,14.247559031655124,7.18884629677385
48,0.15973281424471414,2.03474845664286,0.5603517147405724,0.5603517147405724,0.7256365832007565,0.7256365832007565,-7.934663586009403,-3.3007733550754157,6.009632871620156,11.196228668559803,1.462639098791733,1.462639098791733,1.3127522129884066,1.3127522129884066,-6.357380037066649,-3.8805602720044328,-6.1693656858648716,-13.230977125202655,-2.0229908135323096,-2.0229908135323096,-2.0383887961891625,-2.0383887961891625,14.292043623076053,7.181333627079847
49,-0.10540731349843942,1.5017575553943472,0.4840982934509568,0.4840982934509568,0.6521935752502394,0.6521935752502394,-7.479707142370995,-3.057718525864855,6.143088100529751,11.5204571247733,1.5178183816057254,1.5178183816057254,1.3719689437472293,1.3719689437472293,-6.836503124835415,-4.10589493412966,-6.037680787031309,-13.022214680167647,-2.001916675056688,-2.001916675056688,-2.0241625189974677,-2.0241625189974677,14.31621026720641,7.163613459994515
50,-0.37041407655928027,0.9665997277839962,0.407157729615003,0.407157729615003,0.577823038736663,0.577823038736663,-7.014094421395322,-2.8103048178005494,6.267825298212276,11.828337071192825,1.570839558063052,1.570839558063052,1.4292367958310386,1.4292367958310386,-7.305943093463469,-4.325411580293163,-5.897411221652997,-12.794936798976819,-1.9779972876780612,-1.9779972876780612,-2.0070598345677007,-2.0070598345677007,14.32003751485879,7.135716398093712
51,-0.6348883466992952,0.4300786630787736,0.32963927703421847,0.32963927703421847,0.5026306984810416,0.5026306984810416,-6.53852447423034,-2.5589022313252423,6.383652828408573,12.11940867451352,1.621627439257386,1.621627439257386,1.4844742485462954,1.4844742485462954,-7.7649995737952775,-4.538778083685573,-5.748764481709278,-12.549487337592293,-1.9512667162916102,-1.9512667162916102,-1.9871049470273365,-1.9871049470273365,14.303524048025613,7.097680315010814
52,-0.8984454348733031,-0.1070233704930163,0.2516529536177582,0.2516529536177582,0.426723517571129,0.426723517571129,-6.053686704825906,-2.303876577454342,6.490399335068013,12.39323203286044,1.6701101283001138,1.6701101283001138,1.537602560524242,1.537602560524242,-8.212988445233435,-4.745680790533142,-5.591953900194711,-12.28620866236743,-1.9217630819178777,-1.9217630819178777,-1.9643260780953715,-1.9643260780953715,14.266675150059337,7.049557367987481
53,-1.16073241413457,-0.6439918358896366,0.17330948218401554,0.17330948218401554,0.35020949434852067,0.35020949434852067,-5.560232049752842,-2.0455701618394024,6.587921732494304,12.649454066569715,1.7162189862887143,1.7162189862887143,1.5885459899217886,1.5885459899217886,-8.649320166171801,-4.945841045559447,-5.427189318359735,-12.00546223068008,-1.889528468472735,-1.889528468472735,-1.9387554842703103,-1.9387554842703103,14.209552215924642,6.99141120739885
54,-1.4213867408553396,-1.180067038322128,0.09471995795365426,0.09471995795365426,0.2731975849347259,0.2731975849347259,-5.058856714519068,-1.784343441856004,6.676095972337275,12.887715376778102,1.7598888241102002,1.7598888241102002,1.6372318294666486,1.6372318294666486,-9.073383847766108,-5.138991250822462,-5.254709231481933,-11.707648338455972,-1.8546087820638586,-1.8546087820638586,-1.9104294144013763,-1.9104294144013763,14.132240562285176,6.923334692678469
55,-1.6800088017834205,-1.714448608664755,0.015995701624961816,0.015995701624961816,0.1957975295165768,0.1957975295165768,-4.550307062562844,-1.5205913983428239,6.754777031689494,13.107655624830777,1.801057982253447,1.801057982253447,1.6835905239952966,1.6835905239952966,-9.484543325140134,-5.324830384955045,-5.0747682299060735,-11.393207016166018,-1.8170536838784115,-1.8170536838784115,-1.8793880535118759,-1.8793880535118759,14.034850387702974,6.845421783297867
56,-1.9362310086677583,-2.246371586686947,-0.06275168000776099,-0.06275168000776099,0.11811956266716381,0.11811956266716381,-4.035310478064091,-1.2546883363835777,6.823847345806782,13.308952170690016,1.8396682621434428,1.8396682621434428,1.7275559128994553,1.7275559128994553,-9.882201730776178,-5.503087501809476,-4.887616337139025,-11.062580584003069,-1.7769165821356838,-1.7769165821356838,-1.8456754755666218,-1.8456754755666218,13.917512208840263,6.757775838193051
57,-2.189715486527424,-2.775122657711851,-0.1414103989247924,-0.1414103989247924,0.04027421481219497,0.04027421481219497,-3.5145607597793034,-0.9869912297197225,6.883228707366797,13.491341869284927,1.8756649264171033,1.8756649264171033,1.7690653929683686,1.7690653929683686,-10.265829358618591,-5.6735359403347525,-4.693513220839375,-10.716219211573078,-1.734254527492312,-1.734254527492312,-1.8093396077805664,-1.8093396077805664,13.780390118397895,6.660527170054473
58,-2.4400966305572926,-3.2999506299087566,-0.2198688054576895,-0.2198688054576895,-0.037627768948451545,-0.037627768948451545,-2.9888008480224593,-0.7178835731583736,6.932834275221522,13.65457975315501,1.9089968642779471,1.9089968642779471,1.8080599293504627,1.8080599293504627,-10.634895245343692,-5.835931370127947,-4.49273764466423,-10.354629123246259,-1.689128058820258,-1.689128058820258,-1.7704321604020141,-1.7704321604020141,13.623696093366151,6.553814943286323
59,-2.686997897110073,-3.8200611708067473,-0.2980155213523384,-0.2980155213523384,-0.11547561291388211,-0.11547561291388211,-2.458816532434522,-0.4477668503821355,6.972582631236601,13.798396255255462,1.9396167026209241,1.9396167026209241,1.8444841195264003,1.8444841195264003,-10.988825526860303,-5.99002515134255,-4.285584734126531,-9.978335084448718,-1.6416011812685853,-1.6416011812685853,-1.7290085066125214,-1.7290085066125214,13.447642059294825,6.437792001724684
60,-2.9300715335017498,-4.334732020694733,-0.3757393954010726,-0.3757393954010726,-0.1931587722650222,-0.1931587722650222,-1.9253477652177606,-0.1770211723087562,7.002413031213232,13.922592445157425,1.967480736570959,1.967480736570959,1.87828638327075,1.87828638327075,-11.327124277832652,-6.135594973109729,-4.072341497711484,-9.587860424462693,-1.5917413411698857,-1.5917413411698857,-1.6851276110057305,-1.6851276110057305,13.252472043050412,6.312616145418485
61,-3.168997074933696,-4.843268616168583,-0.45292973864697644,-0.45292973864697644,-0.2705670451700204,-0.2705670451700204,-1.3891213846502828,0.09398986689064961,7.022300169920457,14.027018755685875,1.9925490339585192,1.9925490339585192,1.9094189955056158,1.9094189955056158,-11.649348985272129,-6.272457700007525,-3.8533030949867606,-9.183750139517295,-1.5396192953115422,-1.5396192953115422,-1.6388519503355983,-1.6388519503355983,13.038470369922406,6.178467833116877
62,-3.403425117460761,-5.344930280039022,-0.5294766718565999,-0.5294766718565999,-0.3475906193168617,-0.3475906193168617,-0.8509136643373592,0.36487159328345886,7.0322163269355284,14.11151941396264,2.0147856543345797,2.0147856543345797,1.9378380116419383,1.9378380116419383,-11.955031043277563,-6.400417203670927,-3.628791209474769,-8.766589133923619,-1.48530898247798,-1.48530898247798,-1.5902473923250788,-1.5902473923250788,12.805944707614925,6.035545610387466
