,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0,0.0,3.260920160372079e-18,1.0,1.03,1.03,0.0,0.0,-0.17046592202631322,1.0,1.01,1.01,0.0,0.0,-0.4727159459425486,1.0,1.03,1.03,0.0,0.0,-0.6505600708549781,1.0,1.01,1.01,0.0,0.0,-0.11279882182690634,1.0,1.0064497791421536,1.0064497791421536,0.0,0.0,-0.2888378277036861,1.0,0.9781188746309813,0.9781188746309813,0.0,0.0,-0.4356201981906027,1.0,0.9609979083738365,0.9609979083738365,0.0,0.0,-0.677766777418673,1.0,0.9485852119716476,0.9485852119716476,0.0,0.0,-0.9151505084326268,1.0,0.9713632477824645,0.9713632477824645,0.0,0.0,-0.7682858897547261,1.0,0.9834618542832768,0.9834618542832768,0.0,0.0,-0.5883637470734798,1.0,1.0082581394720098,1.0082581394720098,0.0
1,2.410354077664324e-10,0.03769912945761483,0.9999993074896603,1.0300143273432218,1.030000036670921,0.0007163244261088053,5.460540954479084e-10,-0.13276678961515365,0.9999994559746226,1.010007935337384,1.0100000170166377,0.00039690830808680744,2.8613817566654673e-10,-0.4350168160113797,0.9999993274947248,1.0300147664397517,1.030000037396234,0.0007382979206882467,5.81326909592413e-10,-0.6128609386877516,0.9999995041755484,1.0100080801148008,1.0100000162185867,0.00040420532401164166,-1.4061383812880025e-11,-0.07509971017456854,0.9999999960475532,1.0064683334363393,1.006449835663042,0.0009272066815668722,3.16729454809724e-10,-0.2511387135149681,1.000000192413802,0.9781271498586631,0.9781188966674516,0.0004136937950649511,-1.7844762035164793e-10,-0.39792108745227295,0.9999998801024601,0.9609972227572467,0.9609979059701991,-3.424626327519498e-05,-1.5892631547350286e-10,-0.6400676665732358,0.9999998939472234,0.9485802720502186,0.9485851933688695,-0.00024668263914340294,-1.7758704465483296e-10,-0.8774513976856521,0.9999998805048655,0.9713626294269951,0.9713632456949165,-3.0890622626511544e-05,3.720181884806865e-10,-0.7305867753481916,1.0000002361585678,0.9834699662447636,0.9834618756331366,0.0004055444424555521,5.4725763815044456e-11,-0.550664635133137,1.0000000495708412,1.0082770754429806,1.0082581972325775,0.0009462762106782208
2,-1.581292670323661e-10,0.07539824077595383,0.9999989373097307,1.0300298530895582,1.0300001602176705,0.0014883645056529282,4.379613742925652e-10,-0.09506767235905247,0.9999990626348346,1.0100159785918714,1.010000081983158,0.000796822491899718,4.887382182294861e-12,-0.3973177030747609,0.9999989895322721,1.0300305260757945,1.0300001631670483,0.0015219503130881051,5.625607463778198e-10,-0.5751618200449667,0.9999991266923371,1.0100163730280372,1.0100000813595313,0.0008166249877650245,-5.043781345026588e-10,-0.03740060043661446,0.9999996172752328,1.006494485173644,1.0064500353773838,0.0022280599629165287,-8.974512689108318e-11,-0.21343959954402966,0.9999996736063079,0.9781412444872599,0.9781189989126519,0.00111506639639547,-5.794202881113468e-10,-0.360221981180697,0.9999997741747313,0.9609963069448199,0.9609978990604167,-7.980529307394235e-05,-5.340767244760291e-10,-0.6023685597459878,0.9999997844170946,0.9485758890199715,0.9485851521213856,-0.0004643158603601094,-5.905409807938077e-10,-0.8397522914616907,0.9999997651207001,0.9713614670434298,0.971363238341299,-8.878686060809216e-05,1.1420513289691253e-10,-0.692887659162615,0.9999997487066621,0.9834844308438323,0.9834619784936008,0.0011254310892938602,-2.234896378305179e-10,-0.5129655225849248,0.9999997340441181,1.0083035741621906,1.0082584003255335,0.002264352714642648
3,-9.8362329956266e-10,0.11309733726777108,0.99999892615753,1.0300167953243227,1.0300002575816505,0.0008289595324395549,4.641552406018751e-10,-0.0573685649252776,0.9999993243284006,1.0100072978583263,1.0100001226179018,0.00035966117415409116,-7.321019880731268e-10,-0.3596186043209019,0.9999989472733481,1.0300171380942933,1.0300002619322903,0.0008459229074220254,6.403756301101343e-10,-0.5374627111551159,0.9999993630219554,1.0100071539107274,1.010000120709863,0.00035254139670870543,-1.8600706868321383e-09,0.00029849133778805936,0.9999993245687528,1.0064737623238948,1.0064501946738031,0.0011813358441914446,-4.594247620208029e-10,-0.1757404990208975,0.9999999040148776,0.9781270739355201,0.9781190612818167,0.00040163677711424484,-1.1649409859768958e-09,-0.32252287872314317,0.9999996851411774,0.9609957434739265,0.9609978889347709,-0.00010754189696537964,-1.139965150875888e-09,-0.5646694571186904,0.9999996661000381,0.9485725010040565,0.9485850928028194,-0.0006311678577897162,-1.2194307512092272e-09,-0.8020531894945827,0.9999996586978313,0.9713601709462386,0.9713632246983279,-0.00015307028016775526,-1.783111922855814e-10,-0.6551885562557757,0.9999999302780082,0.983469442109662,0.9834620392991423,0.0003710681964752549,-1.4250658834275703e-09,-0.47526642671750796,0.9999993789746583,1.008282398684754,1.008258561863713,0.0011948281223528312
4,-3.9682200890049193e-10,0.15079644441064372,0.9999997611706593,1.0300011556467543,1.0300002635524943,4.471650426607354e-05,6.584477896809384e-10,-0.019669448208509493,0.9999992619257083,1.0100031044803488,1.0100001311969264,0.0001490367630307965,-1.1113550930271401e-10,-0.32191949625241534,0.9999997678770998,1.0300007195205727,1.0300002657549956,2.274514171451969e-05,8.697869578907948e-10,-0.49976359370681156,0.9999992972812174,1.0100023519011951,1.010000124563241,0.00011164601273483399,-1.713982215700849e-09,0.03799758637115274,1.0000003585055541,1.0064473400139735,1.0064502004142153,-0.0001433784582394182,-8.626070610491995e-10,-0.13804139103635557,0.9999997045071426,0.9781207963779515,0.9781190714914588,8.646047582328009e-05,-1.9051129095754014e-09,-0.2848237794830547,0.9999996108961218,0.960994984518904,0.9609978755529199,-0.00014491398576121917,-2.0006603449743952e-09,-0.5269703590684337,0.9999995344600907,0.9485704070937806,0.948585021645019,-0.0007325589593210058,-2.047403053725046e-09,-0.7643540914624344,0.999999560589044,0.9713584745994237,0.9713632032775519,-0.00023702647258816434,-5.561751809666597e-10,-0.6174894475052084,0.9999997160259979,0.9834621880148801,0.9834620424914131,7.294409370972588e-06,-1.2578521916114851e-09,-0.43756733041908114,1.0000003678053309,1.0082547290864725,1.0082585643218656,-0.00019224237559622992
5,1.8967939147129797e-10,0.18849557495101268,0.999999356187444,1.0300167630444659,1.0300003101616435,0.0008247059058885675,7.017881904936022e-10,0.018029663836733135,0.9999992966059534,1.0100069609436964,1.0100001522048245,0.00034129016901474074,5.870485876617131e-10,-0.2842203645387077,0.9999994129556602,1.0300162301730307,1.030000308596809,0.0007980739960777861,9.565296301543643e-10,-0.4620644809444232,0.9999993377431295,1.0100059157973313,1.0100001392752946,0.0002895499767729959,-1.2402675433453859e-09,0.07569671414259185,0.9999999842546682,1.0064736470706463,1.0064502719896602,0.0011716832574504288,-1.3879506046643453e-09,-0.1003422914089095,0.9999998251460573,0.9781273135557779,0.978119102643348,0.00041157455789031516,-2.7749063585722856e-09,-0.2471246829314191,0.99999954810841,0.9609937141648904,0.9609978564784165,-0.00020763476321072893,-3.146429343871213e-09,-0.48927126612785116,0.9999993869630093,0.9485696979946351,0.9485849455850812,-0.0007642902479287894,-3.0585412394405304e-09,-0.7266549970602602,0.9999994701408996,0.9713562545557053,0.9713631714742796,-0.0003467127104916923,-1.0532111487151125e-09,-0.5797903474455497,0.9999998426668631,0.9834682207930219,0.9834620640355005,0.00030860939956856015,-6.408839678820102e-10,-0.3998682015766094,1.0000000809472744,1.0082808029827335,1.0082586295916072,0.0011114481767604545
6,-1.0631399480209858e-09,0.22619467775855576,0.9999985832617272,1.0300266140137948,1.030000430867191,0.0013124384262486188,7.195975818626487e-10,0.05572877798725959,0.9999991942300597,1.0100114429733555,1.0100001986532987,0.000563625065508333,-5.213832542760865e-10,-0.24652125897525803,0.9999986390958328,1.030026324384379,1.0300004269416103,0.0012981174320136901,1.0489912141306454e-09,-0.42436536566948163,0.9999992508950946,1.0100099607603734,1.0100001774023761,0.0004903938845779443,-3.0792549668608633e-09,0.11339581168530535,0.999998900702911,1.0064913181895954,1.006450471321594,0.002047462055199123,-1.7120640983377585e-09,-0.06264318393968182,0.9999997302408046,0.9781350619118864,0.9781191748152842,0.0007963456943427261,-3.73596611846864e-09,-0.20942558857126065,0.999999508523669,0.9609923818547256,0.9609978307239645,-0.0002731262776389798,-4.607093263367795e-09,-0.45157217889451523,0.9999992249041675,0.9485702263283204,0.9485848710790541,-0.0007340727184779183,-4.224377250687065e-09,-0.6889559059380724,0.9999993968987971,0.9713538566352171,0.9713631279356493,-0.0004647268387059089,-1.3106462812488562e-09,-0.542091239064855,0.9999997667851223,0.9834752314055195,0.9834621231407976,0.0006570558757856837,-2.2550182414203766e-09,-0.3621690999457513,0.9999990066842199,1.0082989069262147,1.008258824827326,0.002009127763835661
7,-1.5780239271179218e-09,0.2638937659656156,0.9999993203450218,1.030009536162299,1.030000494551944,0.00045321355162109,2.6430159812592337e-10,0.0934278836285841,0.9999990698625231,1.0100046246206074,1.0100002282910705,0.00022036739533159988,-9.484995963260356e-10,-0.20882216855170396,0.9999993475028207,1.0300084990347447,1.0300004858942329,0.0004016611785395696,6.324944106338508e-10,-0.38666625867895343,0.9999990944226288,1.0100026155256727,1.010000196418445,0.00012125850764599377,-4.1808589369344656e-09,0.1510948867683205,0.9999997422745036,1.0064626963512897,1.0064505750500894,0.0006075840200625571,-2.941293633649626e-09,-0.02494408869331319,0.9999993774608822,0.9781246316841156,0.9781192222081726,0.0002711516763398425,-4.74388615569754e-09,-0.171726495463687,0.9999994865823142,0.9609914531754297,0.9609977999180597,-0.00031813246265666173,-6.40070401094339e-09,-0.41387309786278603,0.9999990558171402,0.9485716718265823,0.9485848031370181,-0.0006582110494146587,-5.5078637722675664e-09,-0.6512568173839146,0.9999993398508923,0.9713516233823103,0.971363073214953,-0.0005739264482551576,-2.5449076110229064e-09,-0.5043921428063559,0.9999993560978011,0.9834640093990044,0.9834621539037416,9.30072813432048e-05,-3.249528683370653e-09,-0.32447002153837295,0.9999997807044264,1.0082691190792197,1.0082589208395591,0.0005111899579191004
8,-5.797326386243935e-10,0.3015928857032888,0.9999998977590071,1.030002067413243,1.0300004968070071,7.872712962653239e-05,7.43897120140484e-10,0.13112699383808932,0.9999996374935604,1.00999884191407,1.0100002194896092,-6.905140547130983e-05,1.4026874503580985e-10,-0.17112304732433284,0.9999999376732218,1.0300002168438323,1.0300004789820587,-1.3139760723923644e-05,1.1158118888379585e-09,-0.34896714831724374,0.9999996584204565,1.0099958393626884,1.0100001725293242,-0.00021720133512870277,-3.378484780632481e-09,0.1887939989986204,1.0000005160266057,1.0064498954077756,1.0064505731733402,-3.39732112553115e-05,-2.9844689113619116e-09,0.012755007384179017,1.0000001645823848,0.9781145267770622,0.9781192031086032,-0.00023440258350992949,-5.798427663432821e-09,-0.13402740322150036,0.9999994618908931,0.9609905098570122,0.9609977648272083,-0.000363657653940086,-8.52115933128213e-09,-0.37617402318180626,0.9999988930500026,0.9485736279823371,0.9485847448017765,-0.0005572340571080581,-6.896690391068142e-09,-0.6135577309462452,0.9999992871251696,0.9713493544591898,0.9713630076217207,-0.0006843690491642462,-2.678975029264049e-09,-0.466693048044931,1.000000122890619,0.9834523119217378,0.9834621111541222,-0.0004911895932047106,-2.3805942783338093e-09,-0.28677090807545136,1.0000005575128568,1.0082549659556992,1.0082589039753718,-0.0001973944698030472
9,-2.3902723879087873e-10,0.3392920151255088,0.9999993057378924,1.0300175391500355,1.0300005538453114,0.0008513937205023581,9.067146232906909e-10,0.1688261169853729,0.9999992030535698,1.0100071623933458,1.0100002391819467,0.00034702814030174167,6.466503302364019e-10,-0.1334239155344158,0.9999993872430406,1.030015658275473,1.0300005258018237,0.0007585199824244881,1.343609337096178e-09,-0.3112680244999009,0.9999992541707404,1.0100038293699403,1.0100001744444023,0.0001832042876181994,-3.1699604084482282e-09,0.22649312745845285,0.9999998366166784,1.0064762899489121,1.006450662724718,0.0012845726413024394,-3.296809268536298e-09,0.05045412359529311,0.9999996146116858,0.978129107748554,0.9781192316454601,0.0004950427616001729,-6.875933698355373e-09,-0.09632831178415809,0.9999994548072295,0.9609891970868305,0.9609977237126291,-0.0004273997894044257,-1.0930810494789943e-08,-0.33847495446407555,0.9999987530548273,0.9485756323367973,0.9485846968585316,-0.0004543619916974606,-8.363670181161612e-09,-0.5758586463620158,0.9999992517524489,0.9713468666069944,0.9713629301342495,-0.000805189336089418,-3.000743630474852e-09,-0.4289939328699323,0.9999996190567116,0.9834662935644456,0.9834621113743137,0.00020963359056991315,-1.9788571533173543e-09,-0.24907177737308164,0.9999999544176519,1.0082812553664695,1.0082589764879315,0.0011167357663155464
